id_paisano,desagregacion,pais_cod,encuesta,ano,valor,n,o,p,q,r,s,t,u,v,w,x,y,z,desagregacion_por_orden,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
BOL2008,Mujeres sin hijos,BOL,ENDSA 2008,2008,12.93994235992432,,,,,,,,,,,,,,2,Hijos (mujeres),2,Bolivia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres con hijos de 0 a 5 años,BOL,ENDSA 2008,2008,24.69355583190918,,,,,,,,,,,,,,3,Hijos (mujeres),2,Bolivia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres con hijos de 6 años o más,BOL,ENDSA 2008,2008,21.42144775390625,,,,,,,,,,,,,,4,Hijos (mujeres),2,Bolivia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres solteras,BOL,ENDSA 2008,2008,18.48118209838867,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Bolivia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres en pareja,BOL,ENDSA 2008,2008,22.93959617614746,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Bolivia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres de baja calificación,BOL,ENDSA 2008,2008,24.71079254150391,,,,,,,,,,,,,,7,Calificación (mujeres),4,Bolivia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres de media calificación,BOL,ENDSA 2008,2008,21.72078704833984,,,,,,,,,,,,,,8,Calificación (mujeres),4,Bolivia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres de alta calificación,BOL,ENDSA 2008,2008,12.47170066833496,,,,,,,,,,,,,,9,Calificación (mujeres),4,Bolivia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres,COL,ENDSA 2000,2000,40.0067138671875,,,,,,,,,,,,,,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres sin hijos,COL,ENDSA 2000,2000,22.87604141235352,,,,,,,,,,,,,,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2000,2000,37.18634414672852,,,,,,,,,,,,,,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres con hijos de 6 años o más,COL,ENDSA 2000,2000,43.46929168701172,,,,,,,,,,,,,,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres solteras,COL,ENDSA 2000,2000,56.48270034790039,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres en pareja,COL,ENDSA 2000,2000,35.02091217041016,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de baja calificación,COL,ENDSA 2000,2000,43.53462219238281,,,,,,,,,,,,,,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de media calificación,COL,ENDSA 2000,2000,33.41286087036133,,,,,,,,,,,,,,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de alta calificación,COL,ENDSA 2000,2000,25.73343658447266,,,,,,,,,,,,,,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres,COL,ENDSA 2005,2005,38.30995178222656,,,,,,,,,,,,,,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres sin hijos,COL,ENDSA 2005,2005,21.30320167541504,,,,,,,,,,,,,,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2005,2005,36.09512710571289,,,,,,,,,,,,,,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres con hijos de 6 años o más,COL,ENDSA 2005,2005,41.01085662841797,,,,,,,,,,,,,,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres solteras,COL,ENDSA 2005,2005,54.61143112182617,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres en pareja,COL,ENDSA 2005,2005,33.13455581665039,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de baja calificación,COL,ENDSA 2005,2005,41.46467590332031,,,,,,,,,,,,,,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de media calificación,COL,ENDSA 2005,2005,34.42899703979492,,,,,,,,,,,,,,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de alta calificación,COL,ENDSA 2005,2005,25.73201560974121,,,,,,,,,,,,,,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres,COL,ENDSA 2010,2010,36.07138442993164,,,,,,,,,,,,,,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres sin hijos,COL,ENDSA 2010,2010,20.13830757141113,,,,,,,,,,,,,,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2010,2010,31.46465873718262,,,,,,,,,,,,,,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres con hijos de 6 años o más,COL,ENDSA 2010,2010,39.87385177612305,,,,,,,,,,,,,,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres solteras,COL,ENDSA 2010,2010,54.19060134887695,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres en pareja,COL,ENDSA 2010,2010,30.48478126525879,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de baja calificación,COL,ENDSA 2010,2010,40.48000335693359,,,,,,,,,,,,,,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de media calificación,COL,ENDSA 2010,2010,33.44870758056641,,,,,,,,,,,,,,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de alta calificación,COL,ENDSA 2010,2010,20.29079627990723,,,,,,,,,,,,,,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres,COL,ENDSA 2015,2015,31.90396881103516,,,,,,,,,,,,,,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres sin hijos,COL,ENDSA 2015,2015,15.74243831634521,,,,,,,,,,,,,,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2015,2015,27.2939510345459,,,,,,,,,,,,,,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres con hijos de 6 años o más,COL,ENDSA 2015,2015,35.91762924194336,,,,,,,,,,,,,,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres solteras,COL,ENDSA 2015,2015,52.06503677368164,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres en pareja,COL,ENDSA 2015,2015,25.76168632507324,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de baja calificación,COL,ENDSA 2015,2015,36.5322380065918,,,,,,,,,,,,,,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de media calificación,COL,ENDSA 2015,2015,30.38772583007813,,,,,,,,,,,,,,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de alta calificación,COL,ENDSA 2015,2015,18.73800659179688,,,,,,,,,,,,,,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres,GTM,ENSMI 2014-15,2014,18.27610015869141,,,,,,,,,,,,,,1,Mujeres,1,Guatemala,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres sin hijos,GTM,ENSMI 2014-15,2014,16.26686668395996,,,,,,,,,,,,,,2,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres con hijos de 0 a 5 años,GTM,ENSMI 2014-15,2014,15.21132278442383,,,,,,,,,,,,,,3,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres con hijos de 6 años o más,GTM,ENSMI 2014-15,2014,22.15136337280273,,,,,,,,,,,,,,4,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres solteras,GTM,ENSMI 2014-15,2014,43.15237808227539,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Guatemala,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres en pareja,GTM,ENSMI 2014-15,2014,14.45018863677979,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Guatemala,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de baja calificación,GTM,ENSMI 2014-15,2014,19.07843971252441,,,,,,,,,,,,,,7,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de media calificación,GTM,ENSMI 2014-15,2014,13.87474632263184,,,,,,,,,,,,,,8,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de alta calificación,GTM,ENSMI 2014-15,2014,12.34929180145264,,,,,,,,,,,,,,9,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND2005,Mujeres,HND,ENDSA 2005,2005,8.140377998352051,,,,,,,,,,,,,,1,Mujeres,1,Honduras,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND2005,Mujeres sin hijos,HND,ENDSA 2005,2005,4.444512844085693,,,,,,,,,,,,,,2,Hijos (mujeres),2,Honduras,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND2005,Mujeres con hijos de 0 a 5 años,HND,ENDSA 2005,2005,8.557870864868164,,,,,,,,,,,,,,3,Hijos (mujeres),2,Honduras,Porcentaje de mujeres que han experimentado violencia física doméstica,"Mujeres que han experimentado violencia física alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
