id_paisano,desagregacion,pais_cod,encuesta,ano,valor,n,o,p,q,r,s,t,u,v,w,x,y,z,desagregacion_por_orden,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
BOL2008,Mujeres sin hijos,BOL,ENDSA 2008,2008,45.13761520385742,,,,,,,,,,,,,,2,Hijos (mujeres),2,Bolivia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres con hijos de 0 a 5 años,BOL,ENDSA 2008,2008,41.42311859130859,,,,,,,,,,,,,,3,Hijos (mujeres),2,Bolivia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres con hijos de 6 años o más,BOL,ENDSA 2008,2008,42.14631271362305,,,,,,,,,,,,,,4,Hijos (mujeres),2,Bolivia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres solteras,BOL,ENDSA 2008,2008,51.15705871582031,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Bolivia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres en pareja,BOL,ENDSA 2008,2008,41.13918685913086,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Bolivia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres de baja calificación,BOL,ENDSA 2008,2008,42.20365142822266,,,,,,,,,,,,,,7,Calificación (mujeres),4,Bolivia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres de media calificación,BOL,ENDSA 2008,2008,44.32492446899414,,,,,,,,,,,,,,8,Calificación (mujeres),4,Bolivia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres de alta calificación,BOL,ENDSA 2008,2008,36.22393798828125,,,,,,,,,,,,,,9,Calificación (mujeres),4,Bolivia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres,COL,ENDSA 2000,2000,69.98881530761719,,,,,,,,,,,,,,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres sin hijos,COL,ENDSA 2000,2000,57.70512771606445,,,,,,,,,,,,,,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2000,2000,68.51401519775391,,,,,,,,,,,,,,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres con hijos de 6 años o más,COL,ENDSA 2000,2000,72.07738494873047,,,,,,,,,,,,,,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres solteras,COL,ENDSA 2000,2000,84.53403472900391,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres en pareja,COL,ENDSA 2000,2000,65.58728790283203,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de baja calificación,COL,ENDSA 2000,2000,72.85765075683594,,,,,,,,,,,,,,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de media calificación,COL,ENDSA 2000,2000,65.66028594970703,,,,,,,,,,,,,,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de alta calificación,COL,ENDSA 2000,2000,54.71851348876953,,,,,,,,,,,,,,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres,COL,ENDSA 2005,2005,68.31211090087891,,,,,,,,,,,,,,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres sin hijos,COL,ENDSA 2005,2005,54.19656753540039,,,,,,,,,,,,,,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2005,2005,66.76081085205078,,,,,,,,,,,,,,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres con hijos de 6 años o más,COL,ENDSA 2005,2005,70.37914276123047,,,,,,,,,,,,,,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres solteras,COL,ENDSA 2005,2005,85.36883544921875,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres en pareja,COL,ENDSA 2005,2005,62.89693450927734,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de baja calificación,COL,ENDSA 2005,2005,70.16319274902344,,,,,,,,,,,,,,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de media calificación,COL,ENDSA 2005,2005,66.34599304199219,,,,,,,,,,,,,,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de alta calificación,COL,ENDSA 2005,2005,59.51490020751953,,,,,,,,,,,,,,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres,COL,ENDSA 2010,2010,70.10085296630859,,,,,,,,,,,,,,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres sin hijos,COL,ENDSA 2010,2010,60.15827178955078,,,,,,,,,,,,,,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2010,2010,68.23524475097656,,,,,,,,,,,,,,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres con hijos de 6 años o más,COL,ENDSA 2010,2010,71.94510650634766,,,,,,,,,,,,,,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres solteras,COL,ENDSA 2010,2010,84.43809509277344,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres en pareja,COL,ENDSA 2010,2010,65.68032836914063,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de baja calificación,COL,ENDSA 2010,2010,72.63730621337891,,,,,,,,,,,,,,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de media calificación,COL,ENDSA 2010,2010,69.46399688720703,,,,,,,,,,,,,,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de alta calificación,COL,ENDSA 2010,2010,57.17466354370117,,,,,,,,,,,,,,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres,COL,ENDSA 2015,2015,60.54323196411133,,,,,,,,,,,,,,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres sin hijos,COL,ENDSA 2015,2015,54.73871231079102,,,,,,,,,,,,,,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2015,2015,56.71139526367188,,,,,,,,,,,,,,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres con hijos de 6 años o más,COL,ENDSA 2015,2015,63.10576629638672,,,,,,,,,,,,,,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres solteras,COL,ENDSA 2015,2015,75.78611755371094,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres en pareja,COL,ENDSA 2015,2015,55.89932632446289,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de baja calificación,COL,ENDSA 2015,2015,61.72058486938477,,,,,,,,,,,,,,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de media calificación,COL,ENDSA 2015,2015,60.88124084472656,,,,,,,,,,,,,,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de alta calificación,COL,ENDSA 2015,2015,53.14601898193359,,,,,,,,,,,,,,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres,GTM,ENSMI 2014-15,2014,55.65134429931641,,,,,,,,,,,,,,1,Mujeres,1,Guatemala,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres sin hijos,GTM,ENSMI 2014-15,2014,51.2352294921875,,,,,,,,,,,,,,2,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres con hijos de 0 a 5 años,GTM,ENSMI 2014-15,2014,52.76392364501953,,,,,,,,,,,,,,3,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres con hijos de 6 años o más,GTM,ENSMI 2014-15,2014,59.49163818359375,,,,,,,,,,,,,,4,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres solteras,GTM,ENSMI 2014-15,2014,75.36725616455078,,,,,,,,,,,,,,5,Situación conyugal (mujeres),3,Guatemala,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres en pareja,GTM,ENSMI 2014-15,2014,52.61908721923828,,,,,,,,,,,,,,6,Situación conyugal (mujeres),3,Guatemala,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de baja calificación,GTM,ENSMI 2014-15,2014,56.7548942565918,,,,,,,,,,,,,,7,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de media calificación,GTM,ENSMI 2014-15,2014,49.95970916748047,,,,,,,,,,,,,,8,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de alta calificación,GTM,ENSMI 2014-15,2014,46.28792572021484,,,,,,,,,,,,,,9,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado violencia psicológica por parte de su pareja,"Mujeres que han experimentado violencia psicológica alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
