id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
BOL2008,Mujeres de media calificación,BOL,ENDSA 2008,2008,47.98040771484375,8,Calificación (mujeres),4,Bolivia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres de alta calificación,BOL,ENDSA 2008,2008,39.04214096069336,9,Calificación (mujeres),4,Bolivia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres,COL,ENDSA 2000,2000,73.53768157958984,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres sin hijos,COL,ENDSA 2000,2000,60.31224060058594,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2000,2000,72.07041168212891,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres con hijos de 6 años o más,COL,ENDSA 2000,2000,75.68116760253906,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres solteras,COL,ENDSA 2000,2000,87.17760467529297,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres en pareja,COL,ENDSA 2000,2000,69.38655853271484,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de baja calificación,COL,ENDSA 2000,2000,76.34114074707031,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de media calificación,COL,ENDSA 2000,2000,69.23204040527344,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de alta calificación,COL,ENDSA 2000,2000,58.72906112670898,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres,COL,ENDSA 2005,2005,72.53718566894531,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres sin hijos,COL,ENDSA 2005,2005,56.85601806640625,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2005,2005,71.36997985839844,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres con hijos de 6 años o más,COL,ENDSA 2005,2005,74.47958374023438,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres solteras,COL,ENDSA 2005,2005,87.97560119628906,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres en pareja,COL,ENDSA 2005,2005,67.57244873046875,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de baja calificación,COL,ENDSA 2005,2005,74.72170257568359,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de media calificación,COL,ENDSA 2005,2005,70.02570343017578,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de alta calificación,COL,ENDSA 2005,2005,63.2108154296875,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres,COL,ENDSA 2010,2010,74.13516235351563,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres sin hijos,COL,ENDSA 2010,2010,62.29062652587891,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2010,2010,72.09400939941406,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres con hijos de 6 años o más,COL,ENDSA 2010,2010,76.22747039794922,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres solteras,COL,ENDSA 2010,2010,88.22542572021484,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres en pareja,COL,ENDSA 2010,2010,69.77468109130859,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de baja calificación,COL,ENDSA 2010,2010,77.0853271484375,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de media calificación,COL,ENDSA 2010,2010,73.05034637451172,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de alta calificación,COL,ENDSA 2010,2010,60.48659133911133,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres,COL,ENDSA 2015,2015,64.10633087158203,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres sin hijos,COL,ENDSA 2015,2015,56.61664962768555,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2015,2015,59.87300109863281,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres con hijos de 6 años o más,COL,ENDSA 2015,2015,67.05347442626953,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres solteras,COL,ENDSA 2015,2015,80.07011413574219,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres en pareja,COL,ENDSA 2015,2015,59.23550415039063,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de baja calificación,COL,ENDSA 2015,2015,66.1190185546875,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de media calificación,COL,ENDSA 2015,2015,64.15841674804688,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de alta calificación,COL,ENDSA 2015,2015,54.45308685302734,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres,GTM,ENSMI 2014-15,2014,56.85175323486328,1,Mujeres,1,Guatemala,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres sin hijos,GTM,ENSMI 2014-15,2014,51.2352294921875,2,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres con hijos de 0 a 5 años,GTM,ENSMI 2014-15,2014,54.01241683959961,3,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres con hijos de 6 años o más,GTM,ENSMI 2014-15,2014,60.72366333007813,4,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres solteras,GTM,ENSMI 2014-15,2014,76.68521118164063,5,Situación conyugal (mujeres),3,Guatemala,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres en pareja,GTM,ENSMI 2014-15,2014,53.80141830444336,6,Situación conyugal (mujeres),3,Guatemala,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de baja calificación,GTM,ENSMI 2014-15,2014,57.97459411621094,7,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de media calificación,GTM,ENSMI 2014-15,2014,50.89339447021484,8,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de alta calificación,GTM,ENSMI 2014-15,2014,47.88430786132813,9,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND2011,Mujeres,HND,ENDSA 2011,2011,68.92051696777344,1,Mujeres,1,Honduras,Porcentaje de mujeres que han experimentado algún tipo de violencia doméstica,"Mujeres que han experimentado algún tipo de violencia (psicológica, física o sexual) alguna vez por parte de su pareja, como % de las mujeres de 25 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
