id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
BOL2008,Mujeres sin hijos,BOL,ENDSA 2008,2008,3.20319938659668,2,Hijos (mujeres),2,Bolivia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres con hijos de 0 a 5 años,BOL,ENDSA 2008,2008,6.991547107696533,3,Hijos (mujeres),2,Bolivia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres con hijos de 6 años o más,BOL,ENDSA 2008,2008,6.645011425018311,4,Hijos (mujeres),2,Bolivia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres solteras,BOL,ENDSA 2008,2008,6.619006156921387,5,Situación conyugal (mujeres),3,Bolivia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres en pareja,BOL,ENDSA 2008,2008,6.605573177337647,6,Situación conyugal (mujeres),3,Bolivia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres de baja calificación,BOL,ENDSA 2008,2008,8.035660743713379,7,Calificación (mujeres),4,Bolivia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres de media calificación,BOL,ENDSA 2008,2008,4.106340408325195,8,Calificación (mujeres),4,Bolivia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
BOL2008,Mujeres de alta calificación,BOL,ENDSA 2008,2008,3.461385488510132,9,Calificación (mujeres),4,Bolivia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres,COL,ENDSA 2000,2000,11.70337963104248,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres sin hijos,COL,ENDSA 2000,2000,4.083033084869385,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2000,2000,9.407356262207031,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres con hijos de 6 años o más,COL,ENDSA 2000,2000,13.9806661605835,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres solteras,COL,ENDSA 2000,2000,21.74241828918457,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres en pareja,COL,ENDSA 2000,2000,8.646788597106934,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de baja calificación,COL,ENDSA 2000,2000,12.95344924926758,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de media calificación,COL,ENDSA 2000,2000,9.665596008300781,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2000,Mujeres de alta calificación,COL,ENDSA 2000,2000,5.522274494171143,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres,COL,ENDSA 2005,2005,12.55362319946289,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres sin hijos,COL,ENDSA 2005,2005,4.915457725524902,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2005,2005,10.98959636688232,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres con hijos de 6 años o más,COL,ENDSA 2005,2005,14.10030841827393,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres solteras,COL,ENDSA 2005,2005,23.69767189025879,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres en pareja,COL,ENDSA 2005,2005,8.969884872436523,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de baja calificación,COL,ENDSA 2005,2005,14.39993572235107,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de media calificación,COL,ENDSA 2005,2005,9.950169563293457,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2005,Mujeres de alta calificación,COL,ENDSA 2005,2005,6.851438045501709,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres,COL,ENDSA 2010,2010,10.43366050720215,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres sin hijos,COL,ENDSA 2010,2010,4.222082614898682,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2010,2010,7.238532543182373,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres con hijos de 6 años o más,COL,ENDSA 2010,2010,12.63530826568604,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres solteras,COL,ENDSA 2010,2010,22.37525177001953,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres en pareja,COL,ENDSA 2010,2010,6.738122463226318,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de baja calificación,COL,ENDSA 2010,2010,12.42860221862793,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de media calificación,COL,ENDSA 2010,2010,8.905963897705078,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2010,Mujeres de alta calificación,COL,ENDSA 2010,2010,4.736218452453613,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres,COL,ENDSA 2015,2015,8.276310920715332,1,Mujeres,1,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres sin hijos,COL,ENDSA 2015,2015,3.474893808364868,2,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres con hijos de 0 a 5 años,COL,ENDSA 2015,2015,5.790020942687988,3,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres con hijos de 6 años o más,COL,ENDSA 2015,2015,10.04819774627686,4,Hijos (mujeres),2,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres solteras,COL,ENDSA 2015,2015,18.03104400634766,5,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres en pareja,COL,ENDSA 2015,2015,5.299970626831055,6,Situación conyugal (mujeres),3,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de baja calificación,COL,ENDSA 2015,2015,10.39708423614502,7,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de media calificación,COL,ENDSA 2015,2015,7.215704917907715,8,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2015,Mujeres de alta calificación,COL,ENDSA 2015,2015,4.325407981872559,9,Calificación (mujeres),4,Colombia,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres,GTM,ENSMI 2014-15,2014,5.963145732879639,1,Mujeres,1,Guatemala,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres sin hijos,GTM,ENSMI 2014-15,2014,7.323383331298828,2,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres con hijos de 0 a 5 años,GTM,ENSMI 2014-15,2014,4.180964469909668,3,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres con hijos de 6 años o más,GTM,ENSMI 2014-15,2014,8.028085708618164,4,Hijos (mujeres),2,Guatemala,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres solteras,GTM,ENSMI 2014-15,2014,19.89575576782227,5,Situación conyugal (mujeres),3,Guatemala,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres en pareja,GTM,ENSMI 2014-15,2014,3.822800874710083,6,Situación conyugal (mujeres),3,Guatemala,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de baja calificación,GTM,ENSMI 2014-15,2014,6.278455257415772,7,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de media calificación,GTM,ENSMI 2014-15,2014,3.155760526657105,8,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
GTM2014,Mujeres de alta calificación,GTM,ENSMI 2014-15,2014,7.22749662399292,9,Calificación (mujeres),4,Guatemala,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND2005,Mujeres,HND,ENDSA 2005,2005,5.127613544464111,1,Mujeres,1,Honduras,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND2005,Mujeres sin hijos,HND,ENDSA 2005,2005,1.378021717071533,2,Hijos (mujeres),2,Honduras,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND2005,Mujeres con hijos de 0 a 5 años,HND,ENDSA 2005,2005,4.880140781402588,3,Hijos (mujeres),2,Honduras,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND2005,Mujeres con hijos de 6 años o más,HND,ENDSA 2005,2005,5.641617774963379,4,Hijos (mujeres),2,Honduras,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND2005,Mujeres solteras,HND,ENDSA 2005,2005,6.253357887268066,5,Situación conyugal (mujeres),3,Honduras,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND2005,Mujeres en pareja,HND,ENDSA 2005,2005,5.025036811828613,6,Situación conyugal (mujeres),3,Honduras,Porcentaje de mujeres que han experimentado violencia sexual doméstica,"Mujeres que han experimentado violencia sexual alguna vez por parte de su última pareja, como % de las mujeres de 15 a 49 años.",Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
