id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,detalle_indicador,indicador,disclaimer
CHL2015,Women/men ratio (low skilled),CHL,ENUT 2015,2015,1.143201470375061,27,27,,Ratio qualification,15,Chile,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (medium skilled),CHL,ENUT 2015,2015,1.084569096565247,28,28,,Ratio qualification,15,Chile,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (high skilled),CHL,ENUT 2015,2015,1.065562009811401,29,29,,Ratio qualification,15,Chile,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (not married),CHL,ENUT 2015,2015,1.242538332939148,30,30,,Ratio marital status,14,Chile,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (married),CHL,ENUT 2015,2015,1.07834267616272,31,31,,Ratio marital status,14,Chile,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (without children),CHL,ENUT 2015,2015,,32,32,,Ratio children,13,Chile,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (with children aged 0-5),CHL,ENUT 2015,2015,1.036925792694092,33,33,,Ratio children,13,Chile,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL2015,Women/men ratio (with children older than 5),CHL,ENUT 2015,2015,1.12337601184845,34,34,,Ratio children,13,Chile,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio,COL,ENUT 2012-13,2012,1.735637307167053,26,26,,Women/men ratio,6,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (low skilled),COL,ENUT 2012-13,2012,1.759126424789429,27,27,,Ratio qualification,15,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (medium skilled),COL,ENUT 2012-13,2012,1.754261612892151,28,28,,Ratio qualification,15,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (high skilled),COL,ENUT 2012-13,2012,1.595412135124207,29,29,,Ratio qualification,15,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (not married),COL,ENUT 2012-13,2012,3.526167392730713,30,30,,Ratio marital status,14,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (married),COL,ENUT 2012-13,2012,1.465516209602356,31,31,,Ratio marital status,14,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (without children),COL,ENUT 2012-13,2012,,32,32,,Ratio children,13,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (with children aged 0-5),COL,ENUT 2012-13,2012,1.394522786140442,33,33,,Ratio children,13,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2012,Women/men ratio (with children older than 5),COL,ENUT 2012-13,2012,1.645565986633301,34,34,,Ratio children,13,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio,COL,ENUT 2016-17,2016,1.809297204017639,26,26,,Women/men ratio,6,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (low skilled),COL,ENUT 2016-17,2016,1.921248197555542,27,27,,Ratio qualification,15,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (medium skilled),COL,ENUT 2016-17,2016,1.779423475265503,28,28,,Ratio qualification,15,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (high skilled),COL,ENUT 2016-17,2016,1.667110085487366,29,29,,Ratio qualification,15,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (not married),COL,ENUT 2016-17,2016,3.922145128250122,30,30,,Ratio marital status,14,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (married),COL,ENUT 2016-17,2016,1.499810338020325,31,31,,Ratio marital status,14,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (without children),COL,ENUT 2016-17,2016,,32,32,,Ratio children,13,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (with children aged 0-5),COL,ENUT 2016-17,2016,1.417658686637878,33,33,,Ratio children,13,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2016,Women/men ratio (with children older than 5),COL,ENUT 2016-17,2016,1.806566834449768,34,34,,Ratio children,13,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Women/men ratio,COL,ENUT 2020-21,2020,2.111430406570435,26,26,,Women/men ratio,6,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Women/men ratio (low skilled),COL,ENUT 2020-21,2020,2.354716300964355,27,27,,Ratio qualification,15,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Women/men ratio (medium skilled),COL,ENUT 2020-21,2020,2.112740516662598,28,28,,Ratio qualification,15,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Women/men ratio (high skilled),COL,ENUT 2020-21,2020,1.825763463973999,29,29,,Ratio qualification,15,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Women/men ratio (not married),COL,ENUT 2020-21,2020,4.677571296691895,30,30,,Ratio marital status,14,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Women/men ratio (married),COL,ENUT 2020-21,2020,1.718770027160645,31,31,,Ratio marital status,14,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Women/men ratio (without children),COL,ENUT 2020-21,2020,,32,32,,Ratio children,13,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Women/men ratio (with children aged 0-5),COL,ENUT 2020-21,2020,1.561877608299255,33,33,,Ratio children,13,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2020,Women/men ratio (with children older than 5),COL,ENUT 2020-21,2020,2.196566820144653,34,34,,Ratio children,13,Colombia,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio,CRI,MUT EHPM 2004,2004,2.204264163970947,26,26,,Women/men ratio,6,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (low skilled),CRI,MUT EHPM 2004,2004,2.332492113113403,27,27,,Ratio qualification,15,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (medium skilled),CRI,MUT EHPM 2004,2004,2.061787366867065,28,28,,Ratio qualification,15,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (high skilled),CRI,MUT EHPM 2004,2004,1.810935139656067,29,29,,Ratio qualification,15,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (not married),CRI,MUT EHPM 2004,2004,5.846745014190674,30,30,,Ratio marital status,14,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (married),CRI,MUT EHPM 2004,2004,2.124753713607788,31,31,,Ratio marital status,14,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (without children),CRI,MUT EHPM 2004,2004,,32,32,,Ratio children,13,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (with children aged 0-5),CRI,MUT EHPM 2004,2004,1.942307114601135,33,33,,Ratio children,13,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2004,Women/men ratio (with children older than 5),CRI,MUT EHPM 2004,2004,2.690540075302124,34,34,,Ratio children,13,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio,CRI,ENUT 2017,2017,1.162171840667725,26,26,,Women/men ratio,6,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (low skilled),CRI,ENUT 2017,2017,1.203326225280762,27,27,,Ratio qualification,15,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (medium skilled),CRI,ENUT 2017,2017,1.057199358940125,28,28,,Ratio qualification,15,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (high skilled),CRI,ENUT 2017,2017,1.198973774909973,29,29,,Ratio qualification,15,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (not married),CRI,ENUT 2017,2017,1.270128130912781,30,30,,Ratio marital status,14,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (married),CRI,ENUT 2017,2017,1.169882655143738,31,31,,Ratio marital status,14,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (without children),CRI,ENUT 2017,2017,,32,32,,Ratio children,13,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (with children aged 0-5),CRI,ENUT 2017,2017,,33,33,,Ratio children,13,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CRI2017,Women/men ratio (with children older than 5),CRI,ENUT 2017,2017,,34,34,,Ratio children,13,Costa Rica,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio,DOM,MUT - ENOHGAR 20,2016,,26,26,,Women/men ratio,6,Dominican republic,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (low skilled),DOM,MUT - ENOHGAR 20,2016,,27,27,,Ratio qualification,15,Dominican republic,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (medium skilled),DOM,MUT - ENOHGAR 20,2016,,28,28,,Ratio qualification,15,Dominican republic,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (high skilled),DOM,MUT - ENOHGAR 20,2016,,29,29,,Ratio qualification,15,Dominican republic,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (not married),DOM,MUT - ENOHGAR 20,2016,,30,30,,Ratio marital status,14,Dominican republic,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (married),DOM,MUT - ENOHGAR 20,2016,,31,31,,Ratio marital status,14,Dominican republic,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (without children),DOM,MUT - ENOHGAR 20,2016,,32,32,,Ratio children,13,Dominican republic,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (with children aged 0-5),DOM,MUT - ENOHGAR 20,2016,,33,33,,Ratio children,13,Dominican republic,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2016,Women/men ratio (with children older than 5),DOM,MUT - ENOHGAR 20,2016,,34,34,,Ratio children,13,Dominican republic,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio,ECU,EUT 2012,2012,1.764797687530518,26,26,,Women/men ratio,6,Ecuador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (low skilled),ECU,EUT 2012,2012,1.883056044578552,27,27,,Ratio qualification,15,Ecuador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (medium skilled),ECU,EUT 2012,2012,1.68248188495636,28,28,,Ratio qualification,15,Ecuador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (high skilled),ECU,EUT 2012,2012,1.479251861572266,29,29,,Ratio qualification,15,Ecuador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (not married),ECU,EUT 2012,2012,1.821104407310486,30,30,,Ratio marital status,14,Ecuador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (married),ECU,EUT 2012,2012,1.725780129432678,31,31,,Ratio marital status,14,Ecuador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (without children),ECU,EUT 2012,2012,,32,32,,Ratio children,13,Ecuador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (with children aged 0-5),ECU,EUT 2012,2012,1.676537036895752,33,33,,Ratio children,13,Ecuador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2012,Women/men ratio (with children older than 5),ECU,EUT 2012,2012,1.873773455619812,34,34,,Ratio children,13,Ecuador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio,SLV,ENUT 2017,2017,1.256483674049377,26,26,,Women/men ratio,6,El Salvador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (low skilled),SLV,ENUT 2017,2017,1.304844975471497,27,27,,Ratio qualification,15,El Salvador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (medium skilled),SLV,ENUT 2017,2017,1.202850580215454,28,28,,Ratio qualification,15,El Salvador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (high skilled),SLV,ENUT 2017,2017,1.114363789558411,29,29,,Ratio qualification,15,El Salvador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (not married),SLV,ENUT 2017,2017,1.432505249977112,30,30,,Ratio marital status,14,El Salvador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2017,Women/men ratio (married),SLV,ENUT 2017,2017,1.288213968276978,31,31,,Ratio marital status,14,El Salvador,"Percentage of individuals aged 25-54 who dedicate time to children and other household members’ care, in households with children aged 0-14.",Participation in care activities,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
