id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
ARG_ERCE06-132013,"High-skilled household, language",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,51.8282470703125,8,8,"Qualification, language",4,Argentina,Argentina (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Total, mathematic",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,42.0678596496582,1,1,"Total, mathematic",1,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Low-skilled household, mathematics",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,41.16958618164063,2,2,"Qualification, mathematic",2,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Medium-skilled household, mathematics",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,40.09354400634766,3,3,"Qualification, mathematic",2,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192013,"High-skilled household, mathematics",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,31.48949241638184,4,4,"Qualification, mathematic",2,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Total, language",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,37.08823776245117,5,5,"Total, language",3,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Low-skilled household, language",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,34.82922744750977,6,6,"Qualification, language",4,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192013,"Medium-skilled household, language",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,33.14454650878906,7,7,"Qualification, language",4,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192013,"High-skilled household, language",ARG_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,34.55986785888672,8,8,"Qualification, language",4,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192019,"Total, mathematic",ARG_ERCE13-19,ERCE 2019,2019,28.28689002990723,1,1,"Total, mathematic",1,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192019,"Low-skilled household, mathematics",ARG_ERCE13-19,ERCE 2019,2019,29.90423965454102,2,2,"Qualification, mathematic",2,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192019,"Medium-skilled household, mathematics",ARG_ERCE13-19,ERCE 2019,2019,35.82573318481445,3,3,"Qualification, mathematic",2,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192019,"High-skilled household, mathematics",ARG_ERCE13-19,ERCE 2019,2019,33.47280883789063,4,4,"Qualification, mathematic",2,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192019,"Total, language",ARG_ERCE13-19,ERCE 2019,2019,39.21628952026367,5,5,"Total, language",3,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192019,"Low-skilled household, language",ARG_ERCE13-19,ERCE 2019,2019,37.54661178588867,6,6,"Qualification, language",4,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192019,"Medium-skilled household, language",ARG_ERCE13-19,ERCE 2019,2019,41.70703506469727,7,7,"Qualification, language",4,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG_ERCE13-192019,"High-skilled household, language",ARG_ERCE13-19,ERCE 2019,2019,43.40995025634766,8,8,"Qualification, language",4,Argentina,Argentina (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132006,"Total, mathematic",BRA_ERCE06-13,(S)ERCE 2006,2006,43.22325134277344,1,1,"Total, mathematic",1,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132006,"Low-skilled household, mathematics",BRA_ERCE06-13,(S)ERCE 2006,2006,42.52113723754883,2,2,"Qualification, mathematic",2,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132006,"Medium-skilled household, mathematics",BRA_ERCE06-13,(S)ERCE 2006,2006,50.97283554077148,3,3,"Qualification, mathematic",2,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132006,"High-skilled household, mathematics",BRA_ERCE06-13,(S)ERCE 2006,2006,86.19191741943359,4,4,"Qualification, mathematic",2,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132006,"Total, language",BRA_ERCE06-13,(S)ERCE 2006,2006,37.61215972900391,5,5,"Total, language",3,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132006,"Low-skilled household, language",BRA_ERCE06-13,(S)ERCE 2006,2006,39.67421340942383,6,6,"Qualification, language",4,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132006,"Medium-skilled household, language",BRA_ERCE06-13,(S)ERCE 2006,2006,32.09291458129883,7,7,"Qualification, language",4,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132006,"High-skilled household, language",BRA_ERCE06-13,(S)ERCE 2006,2006,59.63374328613281,8,8,"Qualification, language",4,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132013,"Total, mathematic",BRA_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,38.43735885620117,1,1,"Total, mathematic",1,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132013,"Low-skilled household, mathematics",BRA_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,34.84797668457031,2,2,"Qualification, mathematic",2,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132013,"Medium-skilled household, mathematics",BRA_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,43.08768844604492,3,3,"Qualification, mathematic",2,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132013,"High-skilled household, mathematics",BRA_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,48.88771057128906,4,4,"Qualification, mathematic",2,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132013,"Total, language",BRA_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,36.68568420410156,5,5,"Total, language",3,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132013,"Low-skilled household, language",BRA_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,36.41514205932617,6,6,"Qualification, language",4,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132013,"Medium-skilled household, language",BRA_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,44.20978546142578,7,7,"Qualification, language",4,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE06-132013,"High-skilled household, language",BRA_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,27.09712409973145,8,8,"Qualification, language",4,Brazil,Brazil (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192013,"Total, mathematic",BRA_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,39.08332443237305,1,1,"Total, mathematic",1,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192013,"Low-skilled household, mathematics",BRA_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,38.95201110839844,2,2,"Qualification, mathematic",2,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192013,"Medium-skilled household, mathematics",BRA_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,42.72898101806641,3,3,"Qualification, mathematic",2,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192013,"High-skilled household, mathematics",BRA_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,46.07226943969727,4,4,"Qualification, mathematic",2,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192013,"Total, language",BRA_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,34.01690292358398,5,5,"Total, language",3,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192013,"Low-skilled household, language",BRA_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,35.81467056274414,6,6,"Qualification, language",4,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192013,"Medium-skilled household, language",BRA_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,35.91863250732422,7,7,"Qualification, language",4,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192013,"High-skilled household, language",BRA_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,33.18342208862305,8,8,"Qualification, language",4,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192019,"Total, mathematic",BRA_ERCE13-19,ERCE 2019,2019,39.1655387878418,1,1,"Total, mathematic",1,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192019,"Low-skilled household, mathematics",BRA_ERCE13-19,ERCE 2019,2019,32.54853439331055,2,2,"Qualification, mathematic",2,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192019,"Medium-skilled household, mathematics",BRA_ERCE13-19,ERCE 2019,2019,44.65678787231445,3,3,"Qualification, mathematic",2,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192019,"High-skilled household, mathematics",BRA_ERCE13-19,ERCE 2019,2019,56.83767318725586,4,4,"Qualification, mathematic",2,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192019,"Total, language",BRA_ERCE13-19,ERCE 2019,2019,47.25782012939453,5,5,"Total, language",3,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192019,"Low-skilled household, language",BRA_ERCE13-19,ERCE 2019,2019,48.41298294067383,6,6,"Qualification, language",4,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192019,"Medium-skilled household, language",BRA_ERCE13-19,ERCE 2019,2019,49.1656608581543,7,7,"Qualification, language",4,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA_ERCE13-192019,"High-skilled household, language",BRA_ERCE13-19,ERCE 2019,2019,63.95273208618164,8,8,"Qualification, language",4,Brazil,Brazil (ERCE13-19),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL_ERCE06-132006,"Total, mathematic",CHL_ERCE06-13,(S)ERCE 2006,2006,52.27726745605469,1,1,"Total, mathematic",1,Chile,Chile (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL_ERCE06-132006,"Low-skilled household, mathematics",CHL_ERCE06-13,(S)ERCE 2006,2006,55.22836685180664,2,2,"Qualification, mathematic",2,Chile,Chile (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL_ERCE06-132006,"Medium-skilled household, mathematics",CHL_ERCE06-13,(S)ERCE 2006,2006,55.59926223754883,3,3,"Qualification, mathematic",2,Chile,Chile (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
CHL_ERCE06-132006,"High-skilled household, mathematics",CHL_ERCE06-13,(S)ERCE 2006,2006,46.50040817260742,4,4,"Qualification, mathematic",2,Chile,Chile (ERCE06-13),Percentage of women among the bottom 10% test scores in 3rd grade,Percentage of students in the bottom 10% of the standardized test scores distribution in 3rd grade who are women.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
