id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,detalle_indicador,indicador,disclaimer
COL2019,Total,COL,ERCE 2019,2019,.6569951772689819,1,1,Total,1,Colombia,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2019,Women,COL,ERCE 2019,2019,.665759801864624,2,2,Gender,4,Colombia,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2019,Men,COL,ERCE 2019,2019,.648431658744812,3,3,Gender,4,Colombia,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2019,Woman,COL,ERCE 2019,2019,.665759801864624,4,4,Woman,2,Colombia,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2019,Man,COL,ERCE 2019,2019,.648431658744812,5,5,Man,3,Colombia,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
CRI2019,Total,CRI,ERCE 2019,2019,.7464896440505981,1,1,Total,1,Costa Rica,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
CRI2019,Women,CRI,ERCE 2019,2019,.7518622875213623,2,2,Gender,4,Costa Rica,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
CRI2019,Men,CRI,ERCE 2019,2019,.7410051226615906,3,3,Gender,4,Costa Rica,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
CRI2019,Woman,CRI,ERCE 2019,2019,.7518622875213623,4,4,Woman,2,Costa Rica,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
CRI2019,Man,CRI,ERCE 2019,2019,.7410051226615906,5,5,Man,3,Costa Rica,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2019,Total,DOM,ERCE 2019,2019,.6883275508880615,1,1,Total,1,Dominican Republic,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2019,Women,DOM,ERCE 2019,2019,.7111238241195679,2,2,Gender,4,Dominican Republic,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2019,Men,DOM,ERCE 2019,2019,.6643387675285339,3,3,Gender,4,Dominican Republic,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2019,Woman,DOM,ERCE 2019,2019,.7111238241195679,4,4,Woman,2,Dominican Republic,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
DOM2019,Man,DOM,ERCE 2019,2019,.6643387675285339,5,5,Man,3,Dominican Republic,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ECU2019,Total,ECU,ERCE 2019,2019,.6592859625816345,1,1,Total,1,Ecuador,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ECU2019,Women,ECU,ERCE 2019,2019,.6693388819694519,2,2,Gender,4,Ecuador,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ECU2019,Men,ECU,ERCE 2019,2019,.6494015455245972,3,3,Gender,4,Ecuador,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ECU2019,Woman,ECU,ERCE 2019,2019,.6693388819694519,4,4,Woman,2,Ecuador,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ECU2019,Man,ECU,ERCE 2019,2019,.6494015455245972,5,5,Man,3,Ecuador,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
SLV2019,Total,SLV,ERCE 2019,2019,.6883468627929688,1,1,Total,1,El Salvador,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
SLV2019,Women,SLV,ERCE 2019,2019,.6967269778251648,2,2,Gender,4,El Salvador,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
SLV2019,Men,SLV,ERCE 2019,2019,.6805369853973389,3,3,Gender,4,El Salvador,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
SLV2019,Woman,SLV,ERCE 2019,2019,.6967269778251648,4,4,Woman,2,El Salvador,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
SLV2019,Man,SLV,ERCE 2019,2019,.6805369853973389,5,5,Man,3,El Salvador,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
GTM2019,Total,GTM,ERCE 2019,2019,.5997146964073181,1,1,Total,1,Guatemala,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
GTM2019,Women,GTM,ERCE 2019,2019,.6163681745529175,2,2,Gender,4,Guatemala,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
GTM2019,Men,GTM,ERCE 2019,2019,.5838701128959656,3,3,Gender,4,Guatemala,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
GTM2019,Woman,GTM,ERCE 2019,2019,.6163681745529175,4,4,Woman,2,Guatemala,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
GTM2019,Man,GTM,ERCE 2019,2019,.5838701128959656,5,5,Man,3,Guatemala,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
HND2019,Total,HND,ERCE 2019,2019,.7072625160217285,1,1,Total,1,Honduras,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
HND2019,Women,HND,ERCE 2019,2019,.7248530983924866,2,2,Gender,4,Honduras,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
HND2019,Men,HND,ERCE 2019,2019,.6895986199378967,3,3,Gender,4,Honduras,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
HND2019,Woman,HND,ERCE 2019,2019,.7248530983924866,4,4,Woman,2,Honduras,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
HND2019,Man,HND,ERCE 2019,2019,.6895986199378967,5,5,Man,3,Honduras,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
MEX2019,Total,MEX,ERCE 2019,2019,.5296438932418823,1,1,Total,1,Mexico,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
MEX2019,Women,MEX,ERCE 2019,2019,.5643947124481201,2,2,Gender,4,Mexico,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
MEX2019,Men,MEX,ERCE 2019,2019,.4946904182434082,3,3,Gender,4,Mexico,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
MEX2019,Woman,MEX,ERCE 2019,2019,.5643947124481201,4,4,Woman,2,Mexico,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
MEX2019,Man,MEX,ERCE 2019,2019,.4946904182434082,5,5,Man,3,Mexico,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
NIC2019,Total,NIC,ERCE 2019,2019,.6228105425834656,1,1,Total,1,Nicaragua,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
NIC2019,Women,NIC,ERCE 2019,2019,.6551211476325989,2,2,Gender,4,Nicaragua,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
NIC2019,Men,NIC,ERCE 2019,2019,.5890368223190308,3,3,Gender,4,Nicaragua,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
NIC2019,Woman,NIC,ERCE 2019,2019,.6551211476325989,4,4,Woman,2,Nicaragua,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
NIC2019,Man,NIC,ERCE 2019,2019,.5890368223190308,5,5,Man,3,Nicaragua,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2019,Total,PAN,ERCE 2019,2019,.6103976368904114,1,1,Total,1,Panama,Percentage of sixth grade students responding always/almost always or several times to 'I ask the teacher for help when I don't understand what to do.',Sixth grades students responding yes to 'I ask the teacher for help when I don't understand what to do.',The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
