id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
ARG2003,19,ARG,,2003,,19,19,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,20,ARG,,2003,,20,20,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,21,ARG,,2003,,21,21,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Total, mathematic",ARG,PISA,2006,.9667890071868896,1,1,"Total, mathematic",1,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Low-skilled household, mathematics",ARG,PISA,2006,.9761078357696533,2,2,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Medium-skilled household, mathematics",ARG,PISA,2006,.967528760433197,3,3,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"High-skilled household, mathematics",ARG,PISA,2006,.9831534624099731,4,4,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Total, language",ARG,PISA,2006,1.156149625778198,5,5,"Total, language",3,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Low-skilled household, language",ARG,PISA,2006,1.207909822463989,6,6,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Medium-skilled household, language",ARG,PISA,2006,1.160582542419434,7,7,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"High-skilled household, language",ARG,PISA,2006,1.139330863952637,8,8,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Total, science",ARG,PISA,2006,1.033363223075867,9,9,"Total, science",5,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Low-skilled household, science",ARG,PISA,2006,1.047235369682312,10,10,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Medium-skilled household, science",ARG,PISA,2006,1.034264206886292,11,11,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"High-skilled household, science",ARG,PISA,2006,1.046667456626892,12,12,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,13,ARG,PISA,2006,,13,13,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,14,ARG,PISA,2006,,14,14,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,15,ARG,PISA,2006,,15,15,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,16,ARG,PISA,2006,,16,16,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,17,ARG,PISA,2006,,17,17,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,18,ARG,PISA,2006,,18,18,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,19,ARG,PISA,2006,,19,19,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,20,ARG,PISA,2006,,20,20,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,21,ARG,PISA,2006,,21,21,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Total, mathematic",ARG,PISA,2009,.9734880328178406,1,1,"Total, mathematic",1,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Low-skilled household, mathematics",ARG,PISA,2009,.9768804311752319,2,2,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Medium-skilled household, mathematics",ARG,PISA,2009,.9959462285041809,3,3,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"High-skilled household, mathematics",ARG,PISA,2009,.957292377948761,4,4,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Total, language",ARG,PISA,2009,1.096478700637817,5,5,"Total, language",3,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Low-skilled household, language",ARG,PISA,2009,1.109225511550903,6,6,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Medium-skilled household, language",ARG,PISA,2009,1.128867983818054,7,7,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"High-skilled household, language",ARG,PISA,2009,1.066622138023376,8,8,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Total, science",ARG,PISA,2009,1.019585371017456,9,9,"Total, science",5,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Low-skilled household, science",ARG,PISA,2009,1.022198677062988,10,10,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Medium-skilled household, science",ARG,PISA,2009,1.042093634605408,11,11,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"High-skilled household, science",ARG,PISA,2009,1.001944541931152,12,12,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,13,ARG,PISA,2009,,13,13,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,14,ARG,PISA,2009,,14,14,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,15,ARG,PISA,2009,,15,15,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,16,ARG,PISA,2009,,16,16,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,17,ARG,PISA,2009,,17,17,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,18,ARG,PISA,2009,,18,18,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,19,ARG,PISA,2009,,19,19,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,20,ARG,PISA,2009,,20,20,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,21,ARG,PISA,2009,,21,21,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Total, mathematic",ARG,PISA,2012,.964976966381073,1,1,"Total, mathematic",1,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Low-skilled household, mathematics",ARG,PISA,2012,.956418514251709,2,2,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Medium-skilled household, mathematics",ARG,PISA,2012,.9649415612220764,3,3,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"High-skilled household, mathematics",ARG,PISA,2012,.9830323457717896,4,4,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Total, language",ARG,PISA,2012,1.099898815155029,5,5,"Total, language",3,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Low-skilled household, language",ARG,PISA,2012,1.102589249610901,6,6,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Medium-skilled household, language",ARG,PISA,2012,1.09380578994751,7,7,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"High-skilled household, language",ARG,PISA,2012,1.108263850212097,8,8,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Total, science",ARG,PISA,2012,1.016673922538757,9,9,"Total, science",5,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Low-skilled household, science",ARG,PISA,2012,1.012362122535706,10,10,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Medium-skilled household, science",ARG,PISA,2012,1.012807250022888,11,11,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"High-skilled household, science",ARG,PISA,2012,1.031171560287476,12,12,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,13,ARG,PISA,2012,,13,13,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,14,ARG,PISA,2012,,14,14,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,15,ARG,PISA,2012,,15,15,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,16,ARG,PISA,2012,,16,16,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,17,ARG,PISA,2012,,17,17,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,18,ARG,PISA,2012,,18,18,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,19,ARG,PISA,2012,,19,19,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,20,ARG,PISA,2012,,20,20,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,21,ARG,PISA,2012,,21,21,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Total, mathematic",ARG,PISA,2015,.9544611573219299,1,1,"Total, mathematic",1,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Low-skilled household, mathematics",ARG,PISA,2015,.9405174255371094,2,2,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Medium-skilled household, mathematics",ARG,PISA,2015,.9664247632026672,3,3,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"High-skilled household, mathematics",ARG,PISA,2015,.9585434794425964,4,4,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Total, language",ARG,PISA,2015,1.032304048538208,5,5,"Total, language",3,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Low-skilled household, language",ARG,PISA,2015,1.03263795375824,6,6,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Medium-skilled household, language",ARG,PISA,2015,1.03165340423584,7,7,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"High-skilled household, language",ARG,PISA,2015,1.040503740310669,8,8,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Total, science",ARG,PISA,2015,.9703488945960999,9,9,"Total, science",5,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Low-skilled household, science",ARG,PISA,2015,.9678928852081299,10,10,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Medium-skilled household, science",ARG,PISA,2015,.9724112749099731,11,11,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"High-skilled household, science",ARG,PISA,2015,.9763268232345581,12,12,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,13,ARG,PISA,2015,,13,13,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,14,ARG,PISA,2015,,14,14,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,15,ARG,PISA,2015,,15,15,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,16,ARG,PISA,2015,,16,16,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,17,ARG,PISA,2015,,17,17,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,18,ARG,PISA,2015,,18,18,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,19,ARG,PISA,2015,,19,19,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,20,ARG,PISA,2015,,20,20,.,,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
