id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
ARG_ERCE06-132006,"Women, language",ARG_ERCE06-13,(S)ERCE 2006,2006,512.3011474609375,13,13,"Gender, language",11,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Men, language",ARG_ERCE06-13,(S)ERCE 2006,2006,501.2559814453125,14,14,"Gender, language",11,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Women in low-skilled household, language",ARG_ERCE06-13,(S)ERCE 2006,2006,484.5940551757813,17,17,"Qualification (women), language",13,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Women in medium-skilled household, language",ARG_ERCE06-13,(S)ERCE 2006,2006,532.8335571289063,18,18,"Qualification (women), language",13,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Women in high-skilled household, language",ARG_ERCE06-13,(S)ERCE 2006,2006,570.9058227539063,19,19,"Qualification (women), language",13,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Men in low-skilled household, language",ARG_ERCE06-13,(S)ERCE 2006,2006,475.8621826171875,20,20,"Qualification (men), language",14,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Men in medium-skilled household, language",ARG_ERCE06-13,(S)ERCE 2006,2006,523.6455078125,21,21,"Qualification (men), language",14,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Men in high-skilled household, language",ARG_ERCE06-13,(S)ERCE 2006,2006,558.36328125,22,22,"Qualification (men), language",14,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Total, science",ARG_ERCE06-13,(S)ERCE 2006,2006,488.7179565429688,23,23,"Total, science",15,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Women, science",ARG_ERCE06-13,(S)ERCE 2006,2006,488.3692932128906,24,24,"Gender, science",18,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Men, science",ARG_ERCE06-13,(S)ERCE 2006,2006,493.4248046875,25,25,"Gender, science",18,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Women in low-skilled household, science",ARG_ERCE06-13,(S)ERCE 2006,2006,469.8223571777344,28,28,"Qualification (women), science",20,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Women in medium-skilled household, science",ARG_ERCE06-13,(S)ERCE 2006,2006,501.2138061523438,29,29,"Qualification (women), science",20,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Women in high-skilled household, science",ARG_ERCE06-13,(S)ERCE 2006,2006,536.3091430664063,30,30,"Qualification (women), science",20,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Men in low-skilled household, science",ARG_ERCE06-13,(S)ERCE 2006,2006,470.309814453125,31,31,"Qualification (men), science",21,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Men in medium-skilled household, science",ARG_ERCE06-13,(S)ERCE 2006,2006,515.2280883789063,32,32,"Qualification (men), science",21,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Men in high-skilled household, science",ARG_ERCE06-13,(S)ERCE 2006,2006,543.338623046875,33,33,"Qualification (men), science",21,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Woman, mathematic",ARG_ERCE06-13,(S)ERCE 2006,2006,512.111572265625,34,34,"Woman, mathematic",2,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Man, mathematic",ARG_ERCE06-13,(S)ERCE 2006,2006,517.9044189453125,35,35,"Man, mathematic",3,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Woman, language",ARG_ERCE06-13,(S)ERCE 2006,2006,512.3011474609375,36,36,"Woman, language",9,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Man, language",ARG_ERCE06-13,(S)ERCE 2006,2006,501.2559814453125,37,37,"Man, language",10,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Woman, science",ARG_ERCE06-13,(S)ERCE 2006,2006,488.3692932128906,38,38,"Woman, science",16,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132006,"Man, science",ARG_ERCE06-13,(S)ERCE 2006,2006,493.4248046875,39,39,"Man, science",17,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Total, mathematic",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,530.2282104492188,1,1,"Total, mathematic",1,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Women, mathematic",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,526.3034057617188,2,2,"Gender, mathematic",4,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Men, mathematic",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,534.0883178710938,3,3,"Gender, mathematic",4,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Women in low-skilled household, mathematic",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,505.0319519042969,6,6,"Qualification (women), mathematic",6,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Women in medium-skilled household, mathematic",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,529.83203125,7,7,"Qualification (women), mathematic",6,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Women in high-skilled household, mathematic",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,563.2032470703125,8,8,"Qualification (women), mathematic",6,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Men in low-skilled household, mathematic",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,518.5458374023438,9,9,"Qualification (men), mathematic",7,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Men in medium-skilled household, mathematic",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,540.2595825195313,10,10,"Qualification (men), mathematic",7,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Men in high-skilled household, mathematic",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,560.0206909179688,11,11,"Qualification (men), mathematic",7,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Total, language",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,508.578125,12,12,"Total, language",8,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Women, language",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,517.3304443359375,13,13,"Gender, language",11,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Men, language",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,499.7015380859375,14,14,"Gender, language",11,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Women in low-skilled household, language",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,495.8333740234375,17,17,"Qualification (women), language",13,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Women in medium-skilled household, language",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,522.1141357421875,18,18,"Qualification (women), language",13,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Women in high-skilled household, language",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,561.53466796875,19,19,"Qualification (women), language",13,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Men in low-skilled household, language",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,483.0875244140625,20,20,"Qualification (men), language",14,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Men in medium-skilled household, language",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,501.9769287109375,21,21,"Qualification (men), language",14,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Men in high-skilled household, language",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,537.8062744140625,22,22,"Qualification (men), language",14,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Total, science",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,501.3116455078125,23,23,"Total, science",15,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Women, science",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,505.2263488769531,24,24,"Gender, science",18,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
ARG_ERCE06-132013,"Men, science",ARG_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,497.24560546875,25,25,"Gender, science",18,Argentina,Argentina (ERCE06-13),Average score in standardized tests for 6th grade students,Average score in standardized tests for students in 6th grade.,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
