id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
COL2010,Women,COL,ENDSA 2010,2010,2.209218502044678,1,1,Women,1,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2010,Not married women,COL,ENDSA 2010,2010,2.15980076789856,2,2,Marital status (women),3,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2010,Married women,COL,ENDSA 2010,2010,2.234539985656738,3,3,Marital status (women),3,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2010,Low skilled women,COL,ENDSA 2010,2010,3.512412071228027,4,4,Qualification (women),4,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2010,Medium skilled women,COL,ENDSA 2010,2010,1.046981692314148,5,5,Qualification (women),4,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2010,High skilled women,COL,ENDSA 2010,2010,.4625109434127808,6,6,Qualification (women),4,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,Women,COL,ENDSA 2015,2015,3.153276920318604,1,1,Women,1,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,Not married women,COL,ENDSA 2015,2015,2.990997314453125,2,2,Marital status (women),3,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,Married women,COL,ENDSA 2015,2015,3.238588571548462,3,3,Marital status (women),3,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,Low skilled women,COL,ENDSA 2015,2015,5.129520416259766,4,4,Qualification (women),4,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,Medium skilled women,COL,ENDSA 2015,2015,2.047291040420532,5,5,Qualification (women),4,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
COL2015,High skilled women,COL,ENDSA 2015,2015,1.468166351318359,6,6,Qualification (women),4,Colombia,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2002,Women,DOM,ENDESA 2002,2002,8.131004333496094,1,1,Women,1,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2002,Not married women,DOM,ENDESA 2002,2002,5.747971534729004,2,2,Marital status (women),3,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2002,Married women,DOM,ENDESA 2002,2002,8.984652519226074,3,3,Marital status (women),3,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2002,Low skilled women,DOM,ENDESA 2002,2002,10.40637493133545,4,4,Qualification (women),4,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2002,Medium skilled women,DOM,ENDESA 2002,2002,3.689455509185791,5,5,Qualification (women),4,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2002,High skilled women,DOM,ENDESA 2002,2002,1.254340410232544,6,6,Qualification (women),4,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2007,Women,DOM,ENDESA 2007,2007,3.386030435562134,1,1,Women,1,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2007,Not married women,DOM,ENDESA 2007,2007,2.454912424087524,2,2,Marital status (women),3,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2007,Married women,DOM,ENDESA 2007,2007,3.760202407836914,3,3,Marital status (women),3,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2007,Low skilled women,DOM,ENDESA 2007,2007,4.473274707794189,4,4,Qualification (women),4,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2007,Medium skilled women,DOM,ENDESA 2007,2007,1.598559617996216,5,5,Qualification (women),4,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2007,High skilled women,DOM,ENDESA 2007,2007,.8309345841407776,6,6,Qualification (women),4,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2013,Women,DOM,ENDESA 2013,2013,2.011989593505859,1,1,Women,1,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2013,Not married women,DOM,ENDESA 2013,2013,1.654958486557007,2,2,Marital status (women),3,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2013,Married women,DOM,ENDESA 2013,2013,2.19576621055603,3,3,Marital status (women),3,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2013,Low skilled women,DOM,ENDESA 2013,2013,3.090788602828979,4,4,Qualification (women),4,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2013,Medium skilled women,DOM,ENDESA 2013,2013,1.223817110061646,5,5,Qualification (women),4,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2013,High skilled women,DOM,ENDESA 2013,2013,.0471334829926491,6,6,Qualification (women),4,Dominican republic,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Women,GTM,ENSMI 2014-15,2014,10.55358695983887,1,1,Women,1,Guatemala,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Not married women,GTM,ENSMI 2014-15,2014,9.605615615844727,2,2,Marital status (women),3,Guatemala,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Married women,GTM,ENSMI 2014-15,2014,10.87790012359619,3,3,Marital status (women),3,Guatemala,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Low skilled women,GTM,ENSMI 2014-15,2014,12.32943439483643,4,4,Qualification (women),4,Guatemala,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,Medium skilled women,GTM,ENSMI 2014-15,2014,1.739754915237427,5,5,Qualification (women),4,Guatemala,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2014,High skilled women,GTM,ENSMI 2014-15,2014,.0634779632091522,6,6,Qualification (women),4,Guatemala,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2005,Women,HND,ENDSA 2005,2005,14.83414554595947,1,1,Women,1,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2005,Not married women,HND,ENDSA 2005,2005,14.01497364044189,2,2,Marital status (women),3,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2005,Married women,HND,ENDSA 2005,2005,15.11945819854736,3,3,Marital status (women),3,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2005,Low skilled women,HND,ENDSA 2005,2005,17.00914573669434,4,4,Qualification (women),4,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2005,Medium skilled women,HND,ENDSA 2005,2005,4.359879493713379,5,5,Qualification (women),4,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2005,High skilled women,HND,ENDSA 2005,2005,3.756958246231079,6,6,Qualification (women),4,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,Women,HND,ENDSA 2011,2011,12.01218700408936,1,1,Women,1,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,Not married women,HND,ENDSA 2011,2011,12.10877990722656,2,2,Marital status (women),3,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,Married women,HND,ENDSA 2011,2011,11.97256278991699,3,3,Marital status (women),3,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,Low skilled women,HND,ENDSA 2011,2011,14.51296234130859,4,4,Qualification (women),4,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,Medium skilled women,HND,ENDSA 2011,2011,3.476874113082886,5,5,Qualification (women),4,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,High skilled women,HND,ENDSA 2011,2011,1.187299251556396,6,6,Qualification (women),4,Honduras,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2004,Women,PER,ENDES 2004-06,2004,4.352436065673828,1,1,Women,1,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2004,Not married women,PER,ENDES 2004-06,2004,3.367839336395264,2,2,Marital status (women),3,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2004,Married women,PER,ENDES 2004-06,2004,4.71999454498291,3,3,Marital status (women),3,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2004,Low skilled women,PER,ENDES 2004-06,2004,7.48993968963623,4,4,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2004,Medium skilled women,PER,ENDES 2004-06,2004,1.513214707374573,5,5,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2004,High skilled women,PER,ENDES 2004-06,2004,.9494420886039734,6,6,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2007,Women,PER,ENDES 2007-08,2007,4.839797019958496,1,1,Women,1,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2007,Not married women,PER,ENDES 2007-08,2007,4.205180644989014,2,2,Marital status (women),3,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2007,Married women,PER,ENDES 2007-08,2007,5.08467960357666,3,3,Marital status (women),3,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2007,Low skilled women,PER,ENDES 2007-08,2007,7.550439357757568,4,4,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2007,Medium skilled women,PER,ENDES 2007-08,2007,2.617517709732056,5,5,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2007,High skilled women,PER,ENDES 2007-08,2007,2.084460735321045,6,6,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2009,Women,PER,ENDES 2009,2009,5.518111705780029,1,1,Women,1,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2009,Not married women,PER,ENDES 2009,2009,4.803205966949463,2,2,Marital status (women),3,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2009,Married women,PER,ENDES 2009,2009,5.778097629547119,3,3,Marital status (women),3,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2009,Low skilled women,PER,ENDES 2009,2009,8.762195587158203,4,4,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2009,Medium skilled women,PER,ENDES 2009,2009,3.10688304901123,5,5,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2009,High skilled women,PER,ENDES 2009,2009,2.035697937011719,6,6,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2010,Women,PER,ENDES 2010,2010,4.928287029266357,1,1,Women,1,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2010,Not married women,PER,ENDES 2010,2010,4.473939418792725,2,2,Marital status (women),3,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2010,Married women,PER,ENDES 2010,2010,5.098580837249756,3,3,Marital status (women),3,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2010,Low skilled women,PER,ENDES 2010,2010,7.816661834716797,4,4,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2010,Medium skilled women,PER,ENDES 2010,2010,2.766251087188721,5,5,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2010,High skilled women,PER,ENDES 2010,2010,1.765207648277283,6,6,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2011,Women,PER,ENDES 2011,2011,3.596838712692261,1,1,Women,1,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2011,Not married women,PER,ENDES 2011,2011,3.125652551651001,2,2,Marital status (women),3,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2011,Married women,PER,ENDES 2011,2011,3.773716926574707,3,3,Marital status (women),3,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2011,Low skilled women,PER,ENDES 2011,2011,5.567005157470703,4,4,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2011,Medium skilled women,PER,ENDES 2011,2011,2.316794872283936,5,5,Qualification (women),4,Peru,Percentage of women who think that husbands are justified to beat their wives in some situations,Percentage of women aged 25-49 who think that a husband beating a wife is justified in some situations,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
