id_paisano,desagregacion,pais_cod,encuesta,ano,flag,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
DOM2013,"Girls, mathematics",DOM,(T)ERCE,2013,"1,2",1.676777601242065,2,2,"Gender, mathematics",1,Dominican republic,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2013,"Boys, language",DOM,(T)ERCE,2013,"1,2",.5072121024131775,3,3,"Gender, language",2,Dominican republic,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2013,"Girls, language",DOM,(T)ERCE,2013,"1,2",20.1571159362793,4,4,"Gender, language",2,Dominican republic,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2013,"Boys, mathematics",ECU,(T)ERCE,2013,"1,2",9.201198577880859,1,1,"Gender, mathematics",1,Ecuador,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2013,"Girls, mathematics",ECU,(T)ERCE,2013,"1,2",1.561028480529785,2,2,"Gender, mathematics",1,Ecuador,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2013,"Boys, language",ECU,(T)ERCE,2013,"1,2",.01,3,3,"Gender, language",2,Ecuador,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ECU2013,"Girls, language",ECU,(T)ERCE,2013,"1,2",5.227312088012695,4,4,"Gender, language",2,Ecuador,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2013,"Boys, mathematics",GTM,(T)ERCE,2013,"1,2",8.033809661865234,1,1,"Gender, mathematics",1,Guatemala,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2013,"Girls, mathematics",GTM,(T)ERCE,2013,"1,2",2.772258281707764,2,2,"Gender, mathematics",1,Guatemala,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2013,"Boys, language",GTM,(T)ERCE,2013,"1,2",1.421781420707703,3,3,"Gender, language",2,Guatemala,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
GTM2013,"Girls, language",GTM,(T)ERCE,2013,"1,2",9.985366821289063,4,4,"Gender, language",2,Guatemala,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2013,"Boys, mathematics",HND,(T)ERCE,2013,"1,2",6.822549343109131,1,1,"Gender, mathematics",1,Honduras,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2013,"Girls, mathematics",HND,(T)ERCE,2013,"1,2",1.486972689628601,2,2,"Gender, mathematics",1,Honduras,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2013,"Boys, language",HND,(T)ERCE,2013,"1,2",2.54115629196167,3,3,"Gender, language",2,Honduras,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2013,"Girls, language",HND,(T)ERCE,2013,"1,2",10.35961246490479,4,4,"Gender, language",2,Honduras,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2013,"Boys, mathematics",MEX,(T)ERCE,2013,"1,2",6.920163154602051,1,1,"Gender, mathematics",1,Mexico,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2013,"Girls, mathematics",MEX,(T)ERCE,2013,"1,2",3.817181587219238,2,2,"Gender, mathematics",1,Mexico,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2013,"Boys, language",MEX,(T)ERCE,2013,"1,2",1.17542290687561,3,3,"Gender, language",2,Mexico,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2013,"Girls, language",MEX,(T)ERCE,2013,"1,2",3.446099758148193,4,4,"Gender, language",2,Mexico,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
NIC2013,"Boys, mathematics",NIC,(T)ERCE,2013,"1,2",17.7164192199707,1,1,"Gender, mathematics",1,Nicaragua,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
NIC2013,"Girls, mathematics",NIC,(T)ERCE,2013,"1,2",1.883350372314453,2,2,"Gender, mathematics",1,Nicaragua,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
NIC2013,"Boys, language",NIC,(T)ERCE,2013,"1,2",5.650891780853271,3,3,"Gender, language",2,Nicaragua,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
NIC2013,"Girls, language",NIC,(T)ERCE,2013,"1,2",16.86561584472656,4,4,"Gender, language",2,Nicaragua,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PAN2013,"Boys, mathematics",PAN,(T)ERCE,2013,"1,2",7.967852592468262,1,1,"Gender, mathematics",1,Panama,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PAN2013,"Girls, mathematics",PAN,(T)ERCE,2013,"1,2",4.300607204437256,2,2,"Gender, mathematics",1,Panama,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PAN2013,"Boys, language",PAN,(T)ERCE,2013,"1,2",.4599033296108246,3,3,"Gender, language",2,Panama,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PAN2013,"Girls, language",PAN,(T)ERCE,2013,"1,2",16.34390640258789,4,4,"Gender, language",2,Panama,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PRY2013,"Boys, mathematics",PRY,(T)ERCE,2013,"1,2",5.704245090484619,1,1,"Gender, mathematics",1,Paraguay,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PRY2013,"Girls, mathematics",PRY,(T)ERCE,2013,"1,2",4.137093544006348,2,2,"Gender, mathematics",1,Paraguay,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PRY2013,"Boys, language",PRY,(T)ERCE,2013,"1,2",2.775766611099243,3,3,"Gender, language",2,Paraguay,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PRY2013,"Girls, language",PRY,(T)ERCE,2013,"1,2",15.06733417510986,4,4,"Gender, language",2,Paraguay,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2013,"Boys, mathematics",PER,(T)ERCE,2013,"1,2",11.02545070648193,1,1,"Gender, mathematics",1,Peru,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2013,"Girls, mathematics",PER,(T)ERCE,2013,"1,2",.7841981053352356,2,2,"Gender, mathematics",1,Peru,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2013,"Boys, language",PER,(T)ERCE,2013,"1,2",2.188001394271851,3,3,"Gender, language",2,Peru,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
PER2013,"Girls, language",PER,(T)ERCE,2013,"1,2",6.345175266265869,4,4,"Gender, language",2,Peru,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2013,"Boys, mathematics",URY,(T)ERCE,2013,"1,2",15.56408214569092,1,1,"Gender, mathematics",1,Uruguay,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2013,"Girls, mathematics",URY,(T)ERCE,2013,"1,2",.01,2,2,"Gender, mathematics",1,Uruguay,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2013,"Boys, language",URY,(T)ERCE,2013,"1,2",.01,3,3,"Gender, language",2,Uruguay,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2013,"Girls, language",URY,(T)ERCE,2013,"1,2",14.44626903533936,4,4,"Gender, language",2,Uruguay,Third-grade teachers who think that:,“Boys or girls learn faster math or language due to their innate characteristics”.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
