id_paisano,desagregacion,pais_cod,encuesta,ano,valor,n,o,p,q,r,s,t,u,v,w,x,y,z,desagregacion_por_orden,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
BOL2008,Women without children,BOL,ENDSA 2008,2008,6.579299449920654,,,,,,,,,,,,,,2,Children (women),2,Bolivia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
BOL2008,Women with children aged 0-5,BOL,ENDSA 2008,2008,4.049458026885986,,,,,,,,,,,,,,3,Children (women),2,Bolivia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
BOL2008,Women with children older than 5,BOL,ENDSA 2008,2008,5.239773273468018,,,,,,,,,,,,,,4,Children (women),2,Bolivia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
BOL2008,Not married women,BOL,ENDSA 2008,2008,6.194994449615479,,,,,,,,,,,,,,5,Marital status (women),3,Bolivia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
BOL2008,Married women,BOL,ENDSA 2008,2008,4.428934097290039,,,,,,,,,,,,,,6,Marital status (women),3,Bolivia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
BOL2008,Low skilled women,BOL,ENDSA 2008,2008,5.378756046295166,,,,,,,,,,,,,,7,Qualification (women),4,Bolivia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
BOL2008,Medium skilled women,BOL,ENDSA 2008,2008,3.984462261199951,,,,,,,,,,,,,,8,Qualification (women),4,Bolivia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
BOL2008,High skilled women,BOL,ENDSA 2008,2008,3.523765087127686,,,,,,,,,,,,,,9,Qualification (women),4,Bolivia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2000,Women,COL,ENDSA 2000,2000,18.65519523620605,,,,,,,,,,,,,,1,Women,1,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2000,Women without children,COL,ENDSA 2000,2000,18.61273765563965,,,,,,,,,,,,,,2,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2000,Women with children aged 0-5,COL,ENDSA 2000,2000,17.86542320251465,,,,,,,,,,,,,,3,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2000,Women with children older than 5,COL,ENDSA 2000,2000,19.2498664855957,,,,,,,,,,,,,,4,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2000,Not married women,COL,ENDSA 2000,2000,20.82397842407227,,,,,,,,,,,,,,5,Marital status (women),3,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2000,Married women,COL,ENDSA 2000,2000,17.50318145751953,,,,,,,,,,,,,,6,Marital status (women),3,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2000,Low skilled women,COL,ENDSA 2000,2000,19.43671417236328,,,,,,,,,,,,,,7,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2000,Medium skilled women,COL,ENDSA 2000,2000,18.19710922241211,,,,,,,,,,,,,,8,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2000,High skilled women,COL,ENDSA 2000,2000,13.38540363311768,,,,,,,,,,,,,,9,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2005,Women,COL,ENDSA 2005,2005,15.20831108093262,,,,,,,,,,,,,,1,Women,1,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2005,Women without children,COL,ENDSA 2005,2005,11.29262161254883,,,,,,,,,,,,,,2,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2005,Women with children aged 0-5,COL,ENDSA 2005,2005,16.35492134094238,,,,,,,,,,,,,,3,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2005,Women with children older than 5,COL,ENDSA 2005,2005,15.49544525146484,,,,,,,,,,,,,,4,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2005,Not married women,COL,ENDSA 2005,2005,15.27350997924805,,,,,,,,,,,,,,5,Marital status (women),3,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2005,Married women,COL,ENDSA 2005,2005,15.17129802703857,,,,,,,,,,,,,,6,Marital status (women),3,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2005,Low skilled women,COL,ENDSA 2005,2005,16.71273231506348,,,,,,,,,,,,,,7,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2005,Medium skilled women,COL,ENDSA 2005,2005,13.10904121398926,,,,,,,,,,,,,,8,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2005,High skilled women,COL,ENDSA 2005,2005,12.97806930541992,,,,,,,,,,,,,,9,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2010,Women,COL,ENDSA 2010,2010,13.94069004058838,,,,,,,,,,,,,,1,Women,1,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2010,Women without children,COL,ENDSA 2010,2010,10.59618663787842,,,,,,,,,,,,,,2,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2010,Women with children aged 0-5,COL,ENDSA 2010,2010,13.93027210235596,,,,,,,,,,,,,,3,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2010,Women with children older than 5,COL,ENDSA 2010,2010,14.68146896362305,,,,,,,,,,,,,,4,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2010,Not married women,COL,ENDSA 2010,2010,14.77749061584473,,,,,,,,,,,,,,5,Marital status (women),3,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2010,Married women,COL,ENDSA 2010,2010,13.50764751434326,,,,,,,,,,,,,,6,Marital status (women),3,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2010,Low skilled women,COL,ENDSA 2010,2010,15.66422653198242,,,,,,,,,,,,,,7,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2010,Medium skilled women,COL,ENDSA 2010,2010,12.6937084197998,,,,,,,,,,,,,,8,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2010,High skilled women,COL,ENDSA 2010,2010,10.47499942779541,,,,,,,,,,,,,,9,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2015,Women,COL,ENDSA 2015,2015,11.57857418060303,,,,,,,,,,,,,,1,Women,1,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2015,Women without children,COL,ENDSA 2015,2015,11.82571315765381,,,,,,,,,,,,,,2,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2015,Women with children aged 0-5,COL,ENDSA 2015,2015,10.50567436218262,,,,,,,,,,,,,,3,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2015,Women with children older than 5,COL,ENDSA 2015,2015,12.08091449737549,,,,,,,,,,,,,,4,Children (women),2,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2015,Not married women,COL,ENDSA 2015,2015,13.89598274230957,,,,,,,,,,,,,,5,Marital status (women),3,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2015,Married women,COL,ENDSA 2015,2015,10.36177444458008,,,,,,,,,,,,,,6,Marital status (women),3,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2015,Low skilled women,COL,ENDSA 2015,2015,12.5941276550293,,,,,,,,,,,,,,7,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2015,Medium skilled women,COL,ENDSA 2015,2015,11.02774620056152,,,,,,,,,,,,,,8,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
COL2015,High skilled women,COL,ENDSA 2015,2015,10.62445163726807,,,,,,,,,,,,,,9,Qualification (women),4,Colombia,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2002,Women,DOM,ENDESA 2002,2002,11.00100040435791,,,,,,,,,,,,,,1,Women,1,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2002,Women without children,DOM,ENDESA 2002,2002,9.387757301330566,,,,,,,,,,,,,,2,Children (women),2,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2002,Women with children aged 0-5,DOM,ENDESA 2002,2002,11.44202041625977,,,,,,,,,,,,,,3,Children (women),2,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2002,Women with children older than 5,DOM,ENDESA 2002,2002,10.89387798309326,,,,,,,,,,,,,,4,Children (women),2,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2002,Not married women,DOM,ENDESA 2002,2002,10.82638549804688,,,,,,,,,,,,,,5,Marital status (women),3,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2002,Married women,DOM,ENDESA 2002,2002,11.0571985244751,,,,,,,,,,,,,,6,Marital status (women),3,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2002,Low skilled women,DOM,ENDESA 2002,2002,11.56804656982422,,,,,,,,,,,,,,7,Qualification (women),4,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2002,Medium skilled women,DOM,ENDESA 2002,2002,10.67087936401367,,,,,,,,,,,,,,8,Qualification (women),4,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2002,High skilled women,DOM,ENDESA 2002,2002,7.499818325042725,,,,,,,,,,,,,,9,Qualification (women),4,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2007,Women,DOM,ENDESA 2007,2007,8.56817626953125,,,,,,,,,,,,,,1,Women,1,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2007,Women without children,DOM,ENDESA 2007,2007,8.571986198425293,,,,,,,,,,,,,,2,Children (women),2,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2007,Women with children aged 0-5,DOM,ENDESA 2007,2007,8.968587875366211,,,,,,,,,,,,,,3,Children (women),2,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2007,Women with children older than 5,DOM,ENDESA 2007,2007,8.292215347290039,,,,,,,,,,,,,,4,Children (women),2,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2007,Not married women,DOM,ENDESA 2007,2007,9.222244262695313,,,,,,,,,,,,,,5,Marital status (women),3,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2007,Married women,DOM,ENDESA 2007,2007,8.332902908325195,,,,,,,,,,,,,,6,Marital status (women),3,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2007,Low skilled women,DOM,ENDESA 2007,2007,9.66334056854248,,,,,,,,,,,,,,7,Qualification (women),4,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2007,Medium skilled women,DOM,ENDESA 2007,2007,7.343704700469971,,,,,,,,,,,,,,8,Qualification (women),4,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2007,High skilled women,DOM,ENDESA 2007,2007,4.428582668304443,,,,,,,,,,,,,,9,Qualification (women),4,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2013,Women,DOM,ENDESA 2013,2013,6.042062759399414,,,,,,,,,,,,,,1,Women,1,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2013,Women without children,DOM,ENDESA 2013,2013,6.143520355224609,,,,,,,,,,,,,,2,Children (women),2,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2013,Women with children aged 0-5,DOM,ENDESA 2013,2013,6.071183204650879,,,,,,,,,,,,,,3,Children (women),2,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2013,Women with children older than 5,DOM,ENDESA 2013,2013,6.003978252410889,,,,,,,,,,,,,,4,Children (women),2,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2013,Not married women,DOM,ENDESA 2013,2013,6.736153602600098,,,,,,,,,,,,,,5,Marital status (women),3,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2013,Married women,DOM,ENDESA 2013,2013,5.729018211364746,,,,,,,,,,,,,,6,Marital status (women),3,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2013,Low skilled women,DOM,ENDESA 2013,2013,5.736972808837891,,,,,,,,,,,,,,7,Qualification (women),4,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2013,Medium skilled women,DOM,ENDESA 2013,2013,7.270371913909912,,,,,,,,,,,,,,8,Qualification (women),4,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
DOM2013,High skilled women,DOM,ENDESA 2013,2013,4.637548446655273,,,,,,,,,,,,,,9,Qualification (women),4,Dominican republic,Percentage of women who have experienced physical violence by non-partners,"Women who have ever experienced physical violence by someone other than their partner, as percentage of women aged 15-49.",The series may present jumps due to methodological changes in the surveys (see methodological documents). SourcD: GenLAC (CEDLAS).
