id_paisano,desagregacion,pais_cod,encuesta,ano,valor,n,o,p,q,r,s,t,u,v,w,x,y,z,desagregacion_por_orden,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
BOL2008,Women without children,BOL,ENDSA 2008,2008,48.00953674316406,,,,,,,,,,,,,,2,Children (women),2,Bolivia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
BOL2008,Women with children aged 0-5,BOL,ENDSA 2008,2008,45.40440368652344,,,,,,,,,,,,,,3,Children (women),2,Bolivia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
BOL2008,Women with children older than 5,BOL,ENDSA 2008,2008,45.25232315063477,,,,,,,,,,,,,,4,Children (women),2,Bolivia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
BOL2008,Not married women,BOL,ENDSA 2008,2008,52.19454956054688,,,,,,,,,,,,,,5,Marital status (women),3,Bolivia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
BOL2008,Married women,BOL,ENDSA 2008,2008,44.90576171875,,,,,,,,,,,,,,6,Marital status (women),3,Bolivia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
BOL2008,Low skilled women,BOL,ENDSA 2008,2008,45.83976364135742,,,,,,,,,,,,,,7,Qualification (women),4,Bolivia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
BOL2008,Medium skilled women,BOL,ENDSA 2008,2008,47.98040771484375,,,,,,,,,,,,,,8,Qualification (women),4,Bolivia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
BOL2008,High skilled women,BOL,ENDSA 2008,2008,39.04214096069336,,,,,,,,,,,,,,9,Qualification (women),4,Bolivia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2000,Women,COL,ENDSA 2000,2000,73.53768157958984,,,,,,,,,,,,,,1,Women,1,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2000,Women without children,COL,ENDSA 2000,2000,60.31224060058594,,,,,,,,,,,,,,2,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2000,Women with children aged 0-5,COL,ENDSA 2000,2000,72.07041168212891,,,,,,,,,,,,,,3,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2000,Women with children older than 5,COL,ENDSA 2000,2000,75.68116760253906,,,,,,,,,,,,,,4,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2000,Not married women,COL,ENDSA 2000,2000,87.17760467529297,,,,,,,,,,,,,,5,Marital status (women),3,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2000,Married women,COL,ENDSA 2000,2000,69.38655853271484,,,,,,,,,,,,,,6,Marital status (women),3,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2000,Low skilled women,COL,ENDSA 2000,2000,76.34114074707031,,,,,,,,,,,,,,7,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2000,Medium skilled women,COL,ENDSA 2000,2000,69.23204040527344,,,,,,,,,,,,,,8,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2000,High skilled women,COL,ENDSA 2000,2000,58.72906112670898,,,,,,,,,,,,,,9,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2005,Women,COL,ENDSA 2005,2005,72.53718566894531,,,,,,,,,,,,,,1,Women,1,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2005,Women without children,COL,ENDSA 2005,2005,56.85601806640625,,,,,,,,,,,,,,2,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2005,Women with children aged 0-5,COL,ENDSA 2005,2005,71.36997985839844,,,,,,,,,,,,,,3,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2005,Women with children older than 5,COL,ENDSA 2005,2005,74.47958374023438,,,,,,,,,,,,,,4,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2005,Not married women,COL,ENDSA 2005,2005,87.97560119628906,,,,,,,,,,,,,,5,Marital status (women),3,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2005,Married women,COL,ENDSA 2005,2005,67.57244873046875,,,,,,,,,,,,,,6,Marital status (women),3,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2005,Low skilled women,COL,ENDSA 2005,2005,74.72170257568359,,,,,,,,,,,,,,7,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2005,Medium skilled women,COL,ENDSA 2005,2005,70.02570343017578,,,,,,,,,,,,,,8,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2005,High skilled women,COL,ENDSA 2005,2005,63.2108154296875,,,,,,,,,,,,,,9,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2010,Women,COL,ENDSA 2010,2010,74.13516235351563,,,,,,,,,,,,,,1,Women,1,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2010,Women without children,COL,ENDSA 2010,2010,62.29062652587891,,,,,,,,,,,,,,2,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2010,Women with children aged 0-5,COL,ENDSA 2010,2010,72.09400939941406,,,,,,,,,,,,,,3,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2010,Women with children older than 5,COL,ENDSA 2010,2010,76.22747039794922,,,,,,,,,,,,,,4,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2010,Not married women,COL,ENDSA 2010,2010,88.22542572021484,,,,,,,,,,,,,,5,Marital status (women),3,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2010,Married women,COL,ENDSA 2010,2010,69.77468109130859,,,,,,,,,,,,,,6,Marital status (women),3,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2010,Low skilled women,COL,ENDSA 2010,2010,77.0853271484375,,,,,,,,,,,,,,7,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2010,Medium skilled women,COL,ENDSA 2010,2010,73.05034637451172,,,,,,,,,,,,,,8,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2010,High skilled women,COL,ENDSA 2010,2010,60.48659133911133,,,,,,,,,,,,,,9,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2015,Women,COL,ENDSA 2015,2015,64.10633087158203,,,,,,,,,,,,,,1,Women,1,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2015,Women without children,COL,ENDSA 2015,2015,56.61664962768555,,,,,,,,,,,,,,2,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2015,Women with children aged 0-5,COL,ENDSA 2015,2015,59.87300109863281,,,,,,,,,,,,,,3,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2015,Women with children older than 5,COL,ENDSA 2015,2015,67.05347442626953,,,,,,,,,,,,,,4,Children (women),2,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2015,Not married women,COL,ENDSA 2015,2015,80.07011413574219,,,,,,,,,,,,,,5,Marital status (women),3,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2015,Married women,COL,ENDSA 2015,2015,59.23550415039063,,,,,,,,,,,,,,6,Marital status (women),3,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2015,Low skilled women,COL,ENDSA 2015,2015,66.1190185546875,,,,,,,,,,,,,,7,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2015,Medium skilled women,COL,ENDSA 2015,2015,64.15841674804688,,,,,,,,,,,,,,8,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
COL2015,High skilled women,COL,ENDSA 2015,2015,54.45308685302734,,,,,,,,,,,,,,9,Qualification (women),4,Colombia,Percentage of women who have experienced some type of violence by a partner,"Women who have ever experienced some type of violence (psychological, physical or sexual) by their last partner, as percentage of women aged 15-49 years.",The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
