id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,detalle_indicador,indicador,disclaimer
CHL2015,Ratio mujeres/hombres (baja calificación),CHL,ENUT 2015,2015,2.997244358062744,27,27,,Ratio calificación,15,Chile,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2015,Ratio mujeres/hombres (media calificación),CHL,ENUT 2015,2015,2.312325954437256,28,28,,Ratio calificación,15,Chile,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2015,Ratio mujeres/hombres (alta calificación),CHL,ENUT 2015,2015,1.993168830871582,29,29,,Ratio calificación,15,Chile,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2015,Ratio mujeres/hombres (solteros),CHL,ENUT 2015,2015,1.895250082015991,30,30,,Ratio situación conyugal,14,Chile,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2015,Ratio mujeres/hombres (en pareja),CHL,ENUT 2015,2015,2.642117738723755,31,31,,Ratio situación conyugal,14,Chile,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2015,Ratio mujeres/hombres (sin hijos),CHL,ENUT 2015,2015,1.615668535232544,32,32,,Ratio hijos,13,Chile,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2015,Ratio mujeres/hombres (con hijos de 0 a 5 años),CHL,ENUT 2015,2015,2.602339506149292,33,33,,Ratio hijos,13,Chile,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CHL2015,Ratio mujeres/hombres (con hijos de 6 años o más),CHL,ENUT 2015,2015,2.620519399642944,34,34,,Ratio hijos,13,Chile,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,Ratio mujeres/hombres,COL,ENUT 2012-13,2012,4.483141422271729,26,26,,Ratio mujeres/hombres,6,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,Ratio mujeres/hombres (baja calificación),COL,ENUT 2012-13,2012,5.612153053283691,27,27,,Ratio calificación,15,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,Ratio mujeres/hombres (media calificación),COL,ENUT 2012-13,2012,4.102757930755615,28,28,,Ratio calificación,15,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,Ratio mujeres/hombres (alta calificación),COL,ENUT 2012-13,2012,2.478902101516724,29,29,,Ratio calificación,15,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,Ratio mujeres/hombres (solteros),COL,ENUT 2012-13,2012,2.830810070037842,30,30,,Ratio situación conyugal,14,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,Ratio mujeres/hombres (en pareja),COL,ENUT 2012-13,2012,5.518828868865967,31,31,,Ratio situación conyugal,14,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,Ratio mujeres/hombres (sin hijos),COL,ENUT 2012-13,2012,2.723630905151367,32,32,,Ratio hijos,13,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,Ratio mujeres/hombres (con hijos de 0 a 5 años),COL,ENUT 2012-13,2012,5.549673557281494,33,33,,Ratio hijos,13,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2012,Ratio mujeres/hombres (con hijos de 6 años o más),COL,ENUT 2012-13,2012,5.143574237823486,34,34,,Ratio hijos,13,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres,COL,ENUT 2016-17,2016,4.080422401428223,26,26,,Ratio mujeres/hombres,6,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (baja calificación),COL,ENUT 2016-17,2016,5.16864538192749,27,27,,Ratio calificación,15,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (media calificación),COL,ENUT 2016-17,2016,3.965539932250977,28,28,,Ratio calificación,15,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (alta calificación),COL,ENUT 2016-17,2016,2.719633340835571,29,29,,Ratio calificación,15,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (solteros),COL,ENUT 2016-17,2016,2.798912048339844,30,30,,Ratio situación conyugal,14,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (en pareja),COL,ENUT 2016-17,2016,4.885525703430176,31,31,,Ratio situación conyugal,14,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (sin hijos),COL,ENUT 2016-17,2016,2.427618265151978,32,32,,Ratio hijos,13,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (con hijos de 0 a 5 años),COL,ENUT 2016-17,2016,5.052372932434082,33,33,,Ratio hijos,13,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2016,Ratio mujeres/hombres (con hijos de 6 años o más),COL,ENUT 2016-17,2016,4.640487194061279,34,34,,Ratio hijos,13,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2020,Ratio mujeres/hombres,COL,ENUT 2020-21,2020,4.230686664581299,26,26,,Ratio mujeres/hombres,6,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2020,Ratio mujeres/hombres (baja calificación),COL,ENUT 2020-21,2020,5.771707534790039,27,27,,Ratio calificación,15,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2020,Ratio mujeres/hombres (media calificación),COL,ENUT 2020-21,2020,4.279127597808838,28,28,,Ratio calificación,15,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2020,Ratio mujeres/hombres (alta calificación),COL,ENUT 2020-21,2020,2.802857160568237,29,29,,Ratio calificación,15,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2020,Ratio mujeres/hombres (solteros),COL,ENUT 2020-21,2020,2.666538953781128,30,30,,Ratio situación conyugal,14,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2020,Ratio mujeres/hombres (en pareja),COL,ENUT 2020-21,2020,5.612583637237549,31,31,,Ratio situación conyugal,14,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2020,Ratio mujeres/hombres (sin hijos),COL,ENUT 2020-21,2020,2.310044765472412,32,32,,Ratio hijos,13,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2020,Ratio mujeres/hombres (con hijos de 0 a 5 años),COL,ENUT 2020-21,2020,6.32541561126709,33,33,,Ratio hijos,13,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
COL2020,Ratio mujeres/hombres (con hijos de 6 años o más),COL,ENUT 2020-21,2020,5.355620384216309,34,34,,Ratio hijos,13,Colombia,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres,CRI,MUT EHPM 2004,2004,4.494559288024902,26,26,,Ratio mujeres/hombres,6,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (baja calificación),CRI,MUT EHPM 2004,2004,5.319011211395264,27,27,,Ratio calificación,15,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (media calificación),CRI,MUT EHPM 2004,2004,3.396126508712769,28,28,,Ratio calificación,15,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (alta calificación),CRI,MUT EHPM 2004,2004,2.721618175506592,29,29,,Ratio calificación,15,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (solteros),CRI,MUT EHPM 2004,2004,3.438612937927246,30,30,,Ratio situación conyugal,14,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (en pareja),CRI,MUT EHPM 2004,2004,4.944416046142578,31,31,,Ratio situación conyugal,14,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (sin hijos),CRI,MUT EHPM 2004,2004,2.675248861312866,32,32,,Ratio hijos,13,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (con hijos de 0 a 5 años),CRI,MUT EHPM 2004,2004,5.472190856933594,33,33,,Ratio hijos,13,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2004,Ratio mujeres/hombres (con hijos de 6 años o más),CRI,MUT EHPM 2004,2004,4.565037727355957,34,34,,Ratio hijos,13,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres,CRI,ENUT 2017,2017,2.78089165687561,26,26,,Ratio mujeres/hombres,6,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (baja calificación),CRI,ENUT 2017,2017,3.348745107650757,27,27,,Ratio calificación,15,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (media calificación),CRI,ENUT 2017,2017,2.273068428039551,28,28,,Ratio calificación,15,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (alta calificación),CRI,ENUT 2017,2017,1.665908098220825,29,29,,Ratio calificación,15,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (solteros),CRI,ENUT 2017,2017,1.999347567558289,30,30,,Ratio situación conyugal,14,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (en pareja),CRI,ENUT 2017,2017,3.293895483016968,31,31,,Ratio situación conyugal,14,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (sin hijos),CRI,ENUT 2017,2017,,32,32,,Ratio hijos,13,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (con hijos de 0 a 5 años),CRI,ENUT 2017,2017,,33,33,,Ratio hijos,13,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
CRI2017,Ratio mujeres/hombres (con hijos de 6 años o más),CRI,ENUT 2017,2017,,34,34,,Ratio hijos,13,Costa Rica,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres,ECU,EUT 2012,2012,4.663390636444092,26,26,,Ratio mujeres/hombres,6,Ecuador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (baja calificación),ECU,EUT 2012,2012,5.285868167877197,27,27,,Ratio calificación,15,Ecuador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (media calificación),ECU,EUT 2012,2012,4.314371109008789,28,28,,Ratio calificación,15,Ecuador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (alta calificación),ECU,EUT 2012,2012,3.143427133560181,29,29,,Ratio calificación,15,Ecuador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (solteros),ECU,EUT 2012,2012,4.367527484893799,30,30,,Ratio situación conyugal,14,Ecuador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (en pareja),ECU,EUT 2012,2012,5.037254810333252,31,31,,Ratio situación conyugal,14,Ecuador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (sin hijos),ECU,EUT 2012,2012,2.477715492248535,32,32,,Ratio hijos,13,Ecuador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (con hijos de 0 a 5 años),ECU,EUT 2012,2012,5.780057907104492,33,33,,Ratio hijos,13,Ecuador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2012,Ratio mujeres/hombres (con hijos de 6 años o más),ECU,EUT 2012,2012,4.979987144470215,34,34,,Ratio hijos,13,Ecuador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2017,Ratio mujeres/hombres,SLV,ENUT 2017,2017,3.783590793609619,26,26,,Ratio mujeres/hombres,6,El Salvador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2017,Ratio mujeres/hombres (baja calificación),SLV,ENUT 2017,2017,4.001811981201172,27,27,,Ratio calificación,15,El Salvador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2017,Ratio mujeres/hombres (media calificación),SLV,ENUT 2017,2017,3.068095207214356,28,28,,Ratio calificación,15,El Salvador,Horas semanales dedicadas a tareas domésticas en el hogar de la población entre 25 a 54 años.,Horas semanales en tareas domésticas,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
