id_paisano,desagregacion,pais_cod,encuesta,ano,valor,l,m,n,o,p,q,r,s,t,u,v,w,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
ARG2002,Sin hijos,ARG,,2002,12.72280597686768,,,,,,,,,,,,,2,2,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Con hijos de 0 a 5 años,ARG,,2002,14.02240180969238,,,,,,,,,,,,,3,3,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Con hijos de 6 años o más,ARG,,2002,13.28902721405029,,,,,,,,,,,,,4,4,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Mujeres de baja calificación,ARG,,2002,12.49564552307129,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Mujeres de media calificación,ARG,,2002,13.104323387146,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2002,Mujeres de alta calificación,ARG,,2002,14.88131141662598,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Total,ARG,,2003,15.12337017059326,,,,,,,,,,,,,1,1,Total,1,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Sin hijos,ARG,,2003,12.22807025909424,,,,,,,,,,,,,2,2,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Con hijos de 0 a 5 años,ARG,,2003,17.7555103302002,,,,,,,,,,,,,3,3,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Con hijos de 6 años o más,ARG,,2003,14.07306575775146,,,,,,,,,,,,,4,4,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Mujeres de baja calificación,ARG,,2003,13.55446815490723,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Mujeres de media calificación,ARG,,2003,15.52191352844238,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2003,Mujeres de alta calificación,ARG,,2003,16.5847339630127,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Total,ARG,,2004,15.5689811706543,,,,,,,,,,,,,1,1,Total,1,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Sin hijos,ARG,,2004,9.493754386901855,,,,,,,,,,,,,2,2,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Con hijos de 0 a 5 años,ARG,,2004,18.85947418212891,,,,,,,,,,,,,3,3,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Con hijos de 6 años o más,ARG,,2004,15.1072883605957,,,,,,,,,,,,,4,4,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres de baja calificación,ARG,,2004,14.38253879547119,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres de media calificación,ARG,,2004,15.56040096282959,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2004,Mujeres de alta calificación,ARG,,2004,17.16251373291016,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Total,ARG,,2005,15.56288528442383,,,,,,,,,,,,,1,1,Total,1,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Sin hijos,ARG,,2005,9.275442123413086,,,,,,,,,,,,,2,2,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Con hijos de 0 a 5 años,ARG,,2005,17.4526309967041,,,,,,,,,,,,,3,3,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Con hijos de 6 años o más,ARG,,2005,16.39436531066895,,,,,,,,,,,,,4,4,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres de baja calificación,ARG,,2005,16.66950607299805,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres de media calificación,ARG,,2005,14.82782459259033,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2005,Mujeres de alta calificación,ARG,,2005,14.92158794403076,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Total,ARG,,2006,16.52169227600098,,,,,,,,,,,,,1,1,Total,1,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Sin hijos,ARG,,2006,11.03822040557861,,,,,,,,,,,,,2,2,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Con hijos de 0 a 5 años,ARG,,2006,17.90777397155762,,,,,,,,,,,,,3,3,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Con hijos de 6 años o más,ARG,,2006,17.40040969848633,,,,,,,,,,,,,4,4,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Mujeres de baja calificación,ARG,,2006,17.84054183959961,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Mujeres de media calificación,ARG,,2006,14.96487903594971,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2006,Mujeres de alta calificación,ARG,,2006,16.61671829223633,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Total,ARG,,2007,14.57064437866211,,,,,,,,,,,,,1,1,Total,1,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Sin hijos,ARG,,2007,11.64703464508057,,,,,,,,,,,,,2,2,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Con hijos de 0 a 5 años,ARG,,2007,16.30566596984863,,,,,,,,,,,,,3,3,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Con hijos de 6 años o más,ARG,,2007,14.40397834777832,,,,,,,,,,,,,4,4,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Mujeres de baja calificación,ARG,,2007,14.40983867645264,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Mujeres de media calificación,ARG,,2007,12.64086246490479,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2007,Mujeres de alta calificación,ARG,,2007,16.57866668701172,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Total,ARG,,2008,14.70208835601807,,,,,,,,,,,,,1,1,Total,1,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Sin hijos,ARG,,2008,12.60451030731201,,,,,,,,,,,,,2,2,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Con hijos de 0 a 5 años,ARG,,2008,16.94893074035645,,,,,,,,,,,,,3,3,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Con hijos de 6 años o más,ARG,,2008,13.96844863891602,,,,,,,,,,,,,4,4,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Mujeres de baja calificación,ARG,,2008,13.86918640136719,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Mujeres de media calificación,ARG,,2008,13.46083641052246,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2008,Mujeres de alta calificación,ARG,,2008,16.66398429870605,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Total,ARG,,2009,13.59505653381348,,,,,,,,,,,,,1,1,Total,1,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Sin hijos,ARG,,2009,8.998156547546387,,,,,,,,,,,,,2,2,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Con hijos de 0 a 5 años,ARG,,2009,16.52435874938965,,,,,,,,,,,,,3,3,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Con hijos de 6 años o más,ARG,,2009,13.33903312683105,,,,,,,,,,,,,4,4,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Mujeres de baja calificación,ARG,,2009,13.2244987487793,,,,,,,,,,,,,5,5,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Mujeres de media calificación,ARG,,2009,12.49693489074707,,,,,,,,,,,,,6,6,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2009,Mujeres de alta calificación,ARG,,2009,14.84992980957031,,,,,,,,,,,,,7,7,Calificación (mujeres),3,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2010,Total,ARG,,2010,13.593017578125,,,,,,,,,,,,,1,1,Total,1,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ARG2010,Sin hijos,ARG,,2010,8.209941864013672,,,,,,,,,,,,,2,2,Hijos,2,Argentina,Argentina,Diferencia de horas trabajadas entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia de horas trabajadas entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
