id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,detalle_indicador,indicador,disclaimer
CRI2019,Total,CRI,ERCE 2019,2019,.712899386882782,1,1,Total,1,Costa Rica,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI2019,Mujeres,CRI,ERCE 2019,2019,.7315062284469604,2,2,Género,4,Costa Rica,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI2019,Hombres,CRI,ERCE 2019,2019,.6941213607788086,3,3,Género,4,Costa Rica,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI2019,Mujer,CRI,ERCE 2019,2019,.7315062284469604,4,4,Mujer,2,Costa Rica,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
CRI2019,Hombre,CRI,ERCE 2019,2019,.6941213607788086,5,5,Hombre,3,Costa Rica,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU2019,Total,ECU,ERCE 2019,2019,.695639967918396,1,1,Total,1,Ecuador,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU2019,Mujeres,ECU,ERCE 2019,2019,.7257535457611084,2,2,Género,4,Ecuador,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU2019,Hombres,ECU,ERCE 2019,2019,.6660634875297546,3,3,Género,4,Ecuador,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU2019,Mujer,ECU,ERCE 2019,2019,.7257535457611084,4,4,Mujer,2,Ecuador,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
ECU2019,Hombre,ECU,ERCE 2019,2019,.6660634875297546,5,5,Hombre,3,Ecuador,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2019,Total,SLV,ERCE 2019,2019,.6879101991653442,1,1,Total,1,El Salvador,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2019,Mujeres,SLV,ERCE 2019,2019,.7143111228942871,2,2,Género,4,El Salvador,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2019,Hombres,SLV,ERCE 2019,2019,.6633005142211914,3,3,Género,4,El Salvador,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2019,Mujer,SLV,ERCE 2019,2019,.7143111228942871,4,4,Mujer,2,El Salvador,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2019,Hombre,SLV,ERCE 2019,2019,.6633005142211914,5,5,Hombre,3,El Salvador,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
GTM2019,Total,GTM,ERCE 2019,2019,.6474361419677734,1,1,Total,1,Guatemala,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
GTM2019,Mujeres,GTM,ERCE 2019,2019,.6678478121757507,2,2,Género,4,Guatemala,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
GTM2019,Hombres,GTM,ERCE 2019,2019,.6276223659515381,3,3,Género,4,Guatemala,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
GTM2019,Mujer,GTM,ERCE 2019,2019,.6678478121757507,4,4,Mujer,2,Guatemala,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
GTM2019,Hombre,GTM,ERCE 2019,2019,.6276223659515381,5,5,Hombre,3,Guatemala,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
HND2019,Total,HND,ERCE 2019,2019,.6832489967346191,1,1,Total,1,Honduras,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
HND2019,Mujeres,HND,ERCE 2019,2019,.7052391767501831,2,2,Género,4,Honduras,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
HND2019,Hombres,HND,ERCE 2019,2019,.6620800495147705,3,3,Género,4,Honduras,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
HND2019,Mujer,HND,ERCE 2019,2019,.7052391767501831,4,4,Mujer,2,Honduras,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
HND2019,Hombre,HND,ERCE 2019,2019,.6620800495147705,5,5,Hombre,3,Honduras,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2019,Total,MEX,ERCE 2019,2019,.6436344385147095,1,1,Total,1,México,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2019,Mujeres,MEX,ERCE 2019,2019,.681469202041626,2,2,Género,4,México,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2019,Hombres,MEX,ERCE 2019,2019,.6059896349906921,3,3,Género,4,México,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2019,Mujer,MEX,ERCE 2019,2019,.681469202041626,4,4,Mujer,2,México,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2019,Hombre,MEX,ERCE 2019,2019,.6059896349906921,5,5,Hombre,3,México,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC2019,Total,NIC,ERCE 2019,2019,.5803245902061462,1,1,Total,1,Nicaragua,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC2019,Mujeres,NIC,ERCE 2019,2019,.6066567897796631,2,2,Género,4,Nicaragua,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC2019,Hombres,NIC,ERCE 2019,2019,.5534695982933044,3,3,Género,4,Nicaragua,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC2019,Mujer,NIC,ERCE 2019,2019,.6066567897796631,4,4,Mujer,2,Nicaragua,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC2019,Hombre,NIC,ERCE 2019,2019,.5534695982933044,5,5,Hombre,3,Nicaragua,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
PAN2019,Total,PAN,ERCE 2019,2019,.6225071549415588,1,1,Total,1,Panamá,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
PAN2019,Mujeres,PAN,ERCE 2019,2019,.6437804102897644,2,2,Género,4,Panamá,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
PAN2019,Hombres,PAN,ERCE 2019,2019,.6038116216659546,3,3,Género,4,Panamá,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
PAN2019,Mujer,PAN,ERCE 2019,2019,.6437804102897644,4,4,Mujer,2,Panamá,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
PAN2019,Hombre,PAN,ERCE 2019,2019,.6038116216659546,5,5,Hombre,3,Panamá,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
PRY2019,Total,PRY,ERCE 2019,2019,.6602609157562256,1,1,Total,1,Paraguay,Promedio de índice de autoregulación para alumnos de sexto grado. Ver diccionario de variables para más detalle.,Índice de autoregulación para alumnos de sexto grado,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
